Time,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Baseline,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Early Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug,Late Drug
,population_mean,population_sem,population_shuffled_mean,population_shuffled_lower_conf,population_shuffled_upper_conf,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C03_mean,C03_sem,C04_mean,C04_sem,C05_mean,C05_sem,C06_mean,C06_sem,C07_mean,C07_sem,C08_mean,C08_sem,C09_mean,C09_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C13_mean,C13_sem,C14_mean,C14_sem,C15_mean,C15_sem,C16_mean,C16_sem,C17_mean,C17_sem,C18_mean,C18_sem,C19_mean,C19_sem,population_mean,population_sem,population_shuffled_mean,population_shuffled_lower_conf,population_shuffled_upper_conf,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C03_mean,C03_sem,C04_mean,C04_sem,C05_mean,C05_sem,C06_mean,C06_sem,C07_mean,C07_sem,C08_mean,C08_sem,C09_mean,C09_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C13_mean,C13_sem,C14_mean,C14_sem,C15_mean,C15_sem,C16_mean,C16_sem,C17_mean,C17_sem,C18_mean,C18_sem,C19_mean,C19_sem,population_mean,population_sem,population_shuffled_mean,population_shuffled_lower_conf,population_shuffled_upper_conf,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C03_mean,C03_sem,C04_mean,C04_sem,C05_mean,C05_sem,C06_mean,C06_sem,C07_mean,C07_sem,C08_mean,C08_sem,C09_mean,C09_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C13_mean,C13_sem,C14_mean,C14_sem,C15_mean,C15_sem,C16_mean,C16_sem,C17_mean,C17_sem,C18_mean,C18_sem,C19_mean,C19_sem
-2.0,0.2035471349954605,0.2953992784023285,0.19506005942821503,-0.028170422837138175,0.506747558712959,,,,,0.2035471498966217,0.11136706173419952,-0.6052921414375305,0.06594013422727585,-0.3520625829696655,0.07718711346387863,0.3051951825618744,0.17204628884792328,0.7014403343200684,0.57834392786026,0.6883995532989502,0.3198024332523346,-0.016328155994415283,0.509296178817749,0.4771387577056885,0.2391604632139206,-0.7095856666564941,0.13043087720870972,0.7874972224235535,0.54145348072052,-0.33570754528045654,0.3764646351337433,-0.29042771458625793,0.37071502208709717,0.976371705532074,0.7810031771659851,-0.09281124919652939,0.4244125485420227,0.38182827830314636,0.3384937047958374,-0.11039328575134277,0.6588940620422363,0.18099991977214813,0.6117783188819885,0.2234107255935669,1.111652135848999,0.8593435883522034,0.6060371398925781,0.4831390380859375,0.23852041363716125,0.5187867283821106,0.049035198986530304,-0.2127988338470459,0.09237974137067795,-0.15774476528167725,-0.4502813547849655,0.08225042223930346,,,,,-0.2127988040447235,0.11612733453512192,0.8168171644210815,0.9345000982284546,-0.19560010731220245,0.25856515765190125,-0.38284337520599365,0.22211602330207825,0.4217870235443115,0.8800780773162842,0.15583601593971252,0.5062612891197205,-0.09092781692743301,0.5534659028053284,0.35134053230285645,0.4822056293487549,-0.4609341621398926,0.23286131024360657,-0.8862079381942749,0.25766313076019287,0.4255184531211853,0.27146002650260925,-0.36273860931396484,0.18462584912776947,0.14437448978424072,0.34269702434539795,-0.5675341486930847,0.22073404490947723,-0.6751137375831604,0.4050993025302887,0.047082316130399704,0.3107006251811981,-0.6356632113456726,0.39605551958084106,0.1950293481349945,0.3686068058013916,-0.5792223811149597,0.509433388710022,-0.9657057523727417,0.272848516702652,-1.011270523071289,0.5514269471168518,0.00910556223243475,0.14129631221294403,0.060708045959472656,-0.15816168412566184,0.40224064439535123,,,,,0.009105568751692772,0.11576005816459656,-0.3933274745941162,0.1587977111339569,-0.3614278733730316,0.1401418000459671,0.8312013745307922,0.40713298320770264,0.6415865421295166,1.3092089891433716,0.683401346206665,0.9317802786827087,0.11705950647592545,0.7363652586936951,0.5124065279960632,0.590838611125946,-0.18611116707324982,0.7627859711647034,-1.0013962984085083,0.39694926142692566,0.24123211205005646,0.05669599026441574,-0.4326752722263336,0.40220677852630615,0.38645926117897034,0.6124210953712463,0.12837624549865723,0.5756103992462158,-0.6629722714424133,0.5212274193763733,-0.5739748477935791,0.4974280297756195,-0.6103103756904602,0.7996306419372559,0.22084768116474152,0.3667462170124054,0.09447570890188217,0.5359380841255188,-0.01366009283810854,0.46783581376075745,0.5609207153320312,0.6579909920692444
-1.9,0.275395005941391,0.23108872771263123,0.18805256485939026,-0.0868315003812313,0.510040283203125,,,,,0.2753950357437134,0.12537430226802826,-0.4860755503177643,0.10335874557495117,-0.21930073201656342,0.0813271626830101,0.6938455700874329,0.16550306975841522,0.7773162722587585,0.5728579163551331,0.4858682155609131,0.2978937029838562,0.11911901086568832,0.31065642833709717,0.4719749391078949,0.2891356647014618,-0.8593716621398926,0.16932140290737152,1.1641534566879272,0.786013126373291,-0.2644931375980377,0.5335610508918762,-0.3678458631038666,0.4248729944229126,0.9146239161491394,0.39661654829978943,0.056343574076890945,0.5630674958229065,0.5685279965400696,0.31038612127304077,-0.3239448368549347,0.6636996865272522,0.765735387802124,0.9037415385246277,-0.04013363644480705,0.5232439637184143,0.7097166180610657,0.7237166166305542,0.8807962536811829,0.5808436274528503,0.461044579744339,0.4831620156764984,-0.3247680962085724,0.14070746302604675,-0.16118641197681427,-0.4039077088236809,0.10148302167654027,,,,,-0.3247680962085724,0.10200215876102448,0.6383672952651978,0.790237307548523,-0.24034634232521057,0.2068428248167038,-0.6875208616256714,0.3339153826236725,0.11451859772205353,0.6765236258506775,-0.2051531970500946,0.4333513081073761,0.13398779928684235,0.28773534297943115,0.039586834609508514,0.39804577827453613,-0.4893437325954437,0.18029853701591492,-0.8963413238525391,0.24042335152626038,0.08606989681720734,0.3284715414047241,-0.6359566450119019,0.09202060103416443,0.47784623503685,0.3198038637638092,-0.7597060203552246,0.2798517048358917,-0.8783015012741089,0.3916369080543518,-0.43441909551620483,0.4893096089363098,-0.7679077386856079,0.3941062390804291,-0.1850549429655075,0.32555097341537476,-0.3404163718223572,0.46876752376556396,-0.6409576535224915,0.5130733251571655,-0.8243125677108765,0.6397818326950073,0.0840805172920227,0.10193879902362823,0.059421949088573456,-0.14575864598155022,0.31853745579719517,,,,,0.0840805396437645,0.11521872133016586,-0.46451640129089355,0.19259627163410187,-0.19683833420276642,0.526525616645813,0.5569571256637573,0.4541987478733063,1.0595550537109375,1.6549532413482666,0.315956711769104,0.806662917137146,0.18760137259960175,0.7988942265510559,0.25637438893318176,0.5168476104736328,-0.2542845606803894,0.7285891771316528,-0.8210425972938538,0.3357464671134949,-0.14495326578617096,0.1951177716255188,0.7141168713569641,0.8689813613891602,1.0174006223678589,0.6418638229370117,-0.05262100696563721,0.2619912922382355,-0.3489969074726105,0.9112598299980164,-0.41733264923095703,0.6534328460693359,-0.3500577509403229,0.8584926724433899,0.18181629478931427,0.38811904191970825,-0.0026363928336650133,0.5386356711387634,-0.24629604816436768,0.401367723941803,0.6914081573486328,0.6152094006538391
-1.8,0.2519552707672119,0.355464905500412,0.1902560442686081,-0.11777929216623306,0.5559132218360898,,,,,0.2519552409648895,0.13829372823238373,-0.5197854042053223,0.08814680576324463,-0.14727330207824707,0.16775810718536377,0.6199204325675964,0.38679707050323486,0.7592394948005676,0.5294870138168335,0.48743095993995667,0.1316470354795456,0.15903402864933014,0.44324991106987,0.35235467553138733,0.41649627685546875,-0.7887566089630127,0.15301060676574707,1.4216461181640625,0.9817094802856445,-0.8388252854347229,0.5291474461555481,-0.04686804488301277,0.7126080989837646,0.5159208178520203,0.30552271008491516,0.07607158273458481,0.6855136156082153,0.8471546173095703,0.17901866137981415,-0.49856075644493103,0.6675869226455688,-0.09320911020040512,1.0831165313720703,0.34662559628486633,0.825966477394104,0.7682328224182129,0.9611720442771912,1.1842819452285767,0.6743427515029907,0.43447038531303406,0.15776531398296356,-0.4668019413948059,0.22458802163600922,-0.17258042097091675,-0.445103457570076,0.06751621216535554,,,,,-0.4668019413948059,0.11211461573839188,0.45547884702682495,0.630835235118866,-0.14106835424900055,0.18926972150802612,-0.626944363117218,0.1886080801486969,0.0933678150177002,0.5379468202590942,-0.23850207030773163,0.3220614492893219,-0.15928223729133606,0.3195899426937103,0.01695423200726509,0.29637622833251953,-0.4555070996284485,0.12005333602428436,-0.9094893336296082,0.23661522567272186,-1.1796224117279053,0.3676952123641968,-0.5996789336204529,0.22274410724639893,0.4140593409538269,0.2719079554080963,-1.002989411354065,0.4908123016357422,-1.0174232721328735,0.39247220754623413,-0.6898975372314453,0.6766250729560852,-1.3102048635482788,0.7068148255348206,-0.18844056129455566,0.49945324659347534,-0.5392261743545532,0.7013678550720215,-0.8684371709823608,0.6217124462127686,-0.3891846537590027,0.6037800908088684,0.10171995311975479,0.10083980113267899,0.05480615422129631,-0.20223640277981758,0.35937192589044553,,,,,0.10171995311975479,0.1325189769268036,-0.48523107171058655,0.204969584941864,-0.08647382259368896,0.6481025218963623,0.6887242794036865,0.2602730095386505,1.2731345891952515,1.874064326286316,0.31945666670799255,0.7073327302932739,0.4366307258605957,0.86808180809021,0.08857782930135727,0.39548924565315247,-0.4256157875061035,0.6181259155273438,-0.7789738774299622,0.5254679322242737,0.2039739340543747,0.09987262636423111,0.21175341308116913,0.880365788936615,1.4833585023880005,1.186909556388855,0.04731420800089836,0.43741798400878906,0.016413480043411255,0.235220268368721,0.08868691325187683,0.4484476149082184,-0.39825859665870667,0.6620631814002991,0.17381669580936432,0.0571141242980957,-0.6216301918029785,0.852435827255249,-0.6302154660224915,0.7715082764625549,0.4289567172527313,0.9085791110992432
-1.7,0.10309475660324097,0.37475767731666565,0.17181168496608734,-0.1790181279182434,0.5166909188032147,,,,,0.10309480130672455,0.12995806336402893,-0.502873957157135,0.10867853462696075,-0.32713374495506287,0.15346677601337433,0.3620547354221344,0.3083808720111847,0.7459318041801453,0.7327006459236145,0.4181746542453766,0.22453700006008148,0.03773561120033264,0.2740336060523987,0.28313490748405457,0.32031071186065674,-0.8847958445549011,0.1293487846851349,1.6280978918075562,1.0406811237335205,-0.26972201466560364,0.4402047097682953,-0.610494077205658,0.4356578588485718,0.1487995833158493,0.32571175694465637,-0.21056556701660156,0.9230157136917114,0.3773167133331299,0.36232370138168335,-0.6950528025627136,0.4635539650917053,0.021536191925406456,0.9643704891204834,0.17731082439422607,1.151038408279419,0.6815524101257324,1.021463394165039,0.22342967987060547,0.7299394607543945,0.45745888352394104,0.3520146906375885,-0.5690399408340454,0.2253110259771347,-0.1465006023645401,-0.42573361992836,0.12654827684164047,,,,,-0.5690399408340454,0.12499528378248215,0.3321055471897125,0.5402795672416687,-0.04134973883628845,0.1814192682504654,-0.1904454529285431,0.1646982878446579,-0.01046004332602024,0.4115244150161743,-0.278766930103302,0.2848125398159027,-0.19038711488246918,0.34717753529548645,0.045005638152360916,0.25881513953208923,-0.5549732446670532,0.10175789147615433,-0.8104106187820435,0.27045583724975586,-0.5971705913543701,0.20844772458076477,-0.6753435134887695,0.22008605301380157,0.366975873708725,0.29608678817749023,-0.8384239077568054,0.4521874785423279,-0.9018885493278503,0.4387599229812622,-1.2986030578613281,0.6016418933868408,-1.437973976135254,0.5266918540000916,-1.525273323059082,0.5009912252426147,-0.853033185005188,0.6682949662208557,-1.1447527408599854,0.5198656916618347,-0.7756290435791016,0.5377139449119568,0.13053666055202484,0.2438279241323471,0.05705205723643303,-0.18923967182636262,0.33912963122129436,,,,,0.13053664565086365,0.15467923879623413,-0.39844760298728943,0.22435565292835236,0.20900754630565643,0.8145413398742676,0.9416632652282715,0.9342281818389893,1.1251684427261353,1.6968096494674683,-0.17067790031433105,0.4426879286766052,0.6280519366264343,0.2798684537410736,-0.06663990020751953,0.28353992104530334,-0.4875577390193939,0.5254249572753906,-0.8160669207572937,0.5152690410614014,0.017950566485524178,0.6709614992141724,-0.19838683307170868,0.6991286277770996,2.011026620864868,1.4201079607009888,0.14089690148830414,0.24177095293998718,0.2049594670534134,0.8252949118614197,-0.5169604420661926,0.15342621505260468,-0.377979040145874,0.7859553694725037,-0.15001319348812103,0.34705308079719543,-0.487186461687088,0.7534791827201843,0.03835737705230713,0.4334786534309387,0.9635669589042664,0.9803629517555237
-1.6,0.19834376871585846,0.34028294682502747,0.17502076923847198,-0.09220790043473244,0.4915569305419921,,,,,0.19834378361701965,0.13969314098358154,-0.5863839983940125,0.07141349464654922,-0.2815370261669159,0.18004493415355682,0.5374393463134766,0.28462597727775574,0.8332210183143616,0.7929069399833679,0.4904676377773285,0.16237880289554596,-0.12532375752925873,0.3410511910915375,0.15213748812675476,0.28344956040382385,-0.7991912961006165,0.14986947178840637,1.3350639343261719,0.8883389830589294,-0.6016181111335754,0.20345911383628845,-0.44930610060691833,0.6218807101249695,0.4430980682373047,0.19942551851272583,0.10928913205862045,0.9621267914772034,0.26899316906929016,0.32635051012039185,-0.5925403833389282,0.7493148446083069,0.6689858436584473,0.6870255470275879,0.9067142009735107,0.2301860749721527,1.1154367923736572,0.8240248560905457,0.6167911887168884,0.6808457970619202,-0.07486134767532349,0.5622397661209106,-0.43252116441726685,0.10756772756576538,-0.13930915296077728,-0.5499685361981392,0.08116683512926089,,,,,-0.43252116441726685,0.09849478304386139,0.2095436304807663,0.49183663725852966,-0.04864632710814476,0.2226250171661377,-0.3862587809562683,0.2944129407405853,0.08838768303394318,0.37551620602607727,-0.2714928686618805,0.2621181607246399,-0.001675502979196608,0.13261942565441132,-0.006214725784957409,0.22918067872524261,-0.5185263752937317,0.04518647864460945,-0.6893206834793091,0.44555407762527466,-0.5084502696990967,0.37155845761299133,-0.4450472891330719,0.22714124619960785,0.4568912386894226,0.34315788745880127,-0.8291913270950317,0.40257754921913147,-0.9843053817749023,0.42862561345100403,-0.773223876953125,0.41244351863861084,-1.0331852436065674,0.4088968336582184,-0.7833892107009888,0.3760472238063812,-0.6628792881965637,0.3845388889312744,-1.1163330078125,0.4214041829109192,-0.3471047282218933,0.534929096698761,-0.1081785261631012,0.15982551872730255,0.05031462758779526,-0.1357102006673813,0.34781068414449684,,,,,-0.1081785187125206,0.1426735371351242,-0.4145236909389496,0.24339920282363892,0.07723895460367203,0.9063354730606079,0.8524928092956543,0.811564564704895,0.7072556614875793,1.487671971321106,-0.22362686693668365,0.354566752910614,0.5690580010414124,0.11802966147661209,-0.3619888126850128,0.30549368262290955,-0.4761110842227936,0.4559916853904724,-0.9048821330070496,0.5250861644744873,-0.5105651021003723,0.3239883780479431,0.3385745584964752,0.7114157676696777,1.2137647867202759,0.7806289792060852,-0.28723210096359253,0.2369941771030426,0.11872661113739014,0.9152418375015259,-0.4923260509967804,0.13765519857406616,-1.2114696502685547,0.7894306778907776,-0.9629826545715332,0.7851667404174805,-0.3197943866252899,0.8905835151672363,-0.33855512738227844,0.34035933017730713,0.4633757770061493,1.03916597366333
-1.5,0.15467561781406403,0.19782225787639618,0.17462722957134247,-0.16725926548242567,0.4898617327213285,,,,,0.15467563271522522,0.1305420696735382,-0.5973350405693054,0.09683164209127426,-0.26596665382385254,0.12831459939479828,0.6381624341011047,0.25653550028800964,0.7767131328582764,0.7892881631851196,0.6461160778999329,0.21780647337436676,0.0640171691775322,0.1971942037343979,0.426847904920578,0.22296284139156342,-0.7910259366035461,0.10459312796592712,1.1358412504196167,0.7154479622840881,-0.8441517949104309,0.22492307424545288,-0.18241946399211884,0.5712357759475708,0.5302445888519287,0.16141973435878754,-0.041547853499650955,0.6644764542579651,0.5109636783599854,0.05061401426792145,-0.2622257173061371,0.43925848603248596,-0.4384230077266693,0.19897599518299103,0.7541417479515076,0.2811513841152191,0.7145426869392395,0.7354665994644165,0.5566559433937073,0.25185757875442505,-0.23763863742351532,0.2582744359970093,-0.2896081805229187,0.09663919359445572,-0.14439401030540466,-0.45398869514465334,0.1452654264867305,,,,,-0.2896081805229187,0.12116334587335587,0.24260325729846954,0.40940332412719727,-0.09320513159036636,0.2383139282464981,-0.10783720016479492,0.23818032443523407,0.35245510935783386,0.6078277230262756,-0.14423899352550507,0.257438063621521,0.2626292407512665,0.3670066297054291,0.01812765933573246,0.23981761932373047,-0.5428359508514404,0.030427392572164536,-0.5114873647689819,0.6321277022361755,0.09664913266897202,0.4221435785293579,-0.3787064254283905,0.30225783586502075,1.124295711517334,0.37184619903564453,-0.9856187701225281,0.09714074432849884,-0.7058940529823303,0.41853591799736023,-0.8331572413444519,0.3330386281013489,-1.0461537837982178,0.49132055044174194,-0.3913424015045166,0.337473064661026,-0.5731719732284546,0.3433239758014679,-0.8537260293960571,0.5318025350570679,-0.7215481400489807,0.6338557004928589,0.05966982617974281,0.1518094390630722,0.06870284676551819,-0.2215145483613014,0.33334063291549676,,,,,0.05966982990503311,0.14691902697086334,-0.4991498291492462,0.28500527143478394,0.17113061249256134,0.947730541229248,0.8887973427772522,0.6671032905578613,0.7407086491584778,1.3162333965301514,-0.22415636479854584,0.36434847116470337,0.8331537246704102,0.19883017241954803,-0.3970862925052643,0.40370261669158936,-0.5125574469566345,0.4685148000717163,-0.8182830810546875,0.49320492148399353,0.4039123058319092,0.05810239911079407,0.128681018948555,0.6106710433959961,1.2466498613357544,0.9529993534088135,0.0023296873550862074,0.22234389185905457,-0.23528723418712616,0.4315357208251953,-0.25145918130874634,0.30709901452064514,-0.4806648790836334,0.7753049731254578,-0.22935797274112701,0.6921408772468567,-0.6246404051780701,0.8947456479072571,-0.40845823287963867,0.3814965486526489,1.4591342210769653,0.7821018099784851
-1.4,0.2128487229347229,0.14297281205654144,0.16770081222057343,-0.12387511804699898,0.46185451745986916,,,,,0.2128487378358841,0.12338699400424957,-0.5872980952262878,0.08691535890102386,-0.19371430575847626,0.09032131731510162,0.18751578032970428,0.5047709345817566,0.7969723343849182,0.6544327139854431,0.512022852897644,0.23678047955036163,-0.15505558252334595,0.14263586699962616,0.21624751389026642,0.15683573484420776,-0.7799082398414612,0.11513733863830566,1.1535922288894653,0.5847395062446594,-0.5009794235229492,0.33379316329956055,0.09440705925226212,0.3657391369342804,0.4075544774532318,0.2018599510192871,0.8668598532676697,0.6234351992607117,0.00192834937479347,0.21578288078308105,0.012273848056793213,0.4102668762207031,0.22451217472553253,0.3106459677219391,0.34911999106407166,0.10842160880565643,1.2852414846420288,0.21572554111480713,0.5688324570655823,0.3534489870071411,-0.20314979553222656,0.1071854680776596,-0.3313352167606354,0.1302424818277359,-0.15411756932735443,-0.4500462234020233,0.1343754958361386,,,,,-0.3313352167606354,0.1222759559750557,0.06208835914731026,0.3396507501602173,0.18393206596374512,0.3840589225292206,-0.21831364929676056,0.15966306626796722,0.64413982629776,0.7786555886268616,-0.33945149183273315,0.2584191858768463,-0.12113485485315323,0.4349728226661682,-0.07740968465805054,0.2397293597459793,-0.6788171529769897,0.09570538997650146,-0.3766821622848511,0.7554962038993835,-0.755254864692688,0.6010875701904297,-0.404304563999176,0.3931082487106323,1.0990203619003296,0.392453670501709,-0.8067851066589355,0.2601976692676544,-0.38302525877952576,0.4762934744358063,-0.1866970956325531,0.23554076254367828,-0.6120318174362183,0.40606364607810974,-0.7178027033805847,0.26825082302093506,-0.8669849634170532,0.3568265736103058,-1.2327916622161865,0.5332463383674622,-0.8383981585502625,0.797627866268158,-0.0033115942496806383,0.1619708240032196,0.08498459309339523,-0.20181412622332573,0.3396778568625449,,,,,-0.0033116042613983154,0.12832359969615936,-0.3467945158481598,0.15430058538913727,0.2469937950372696,0.7651593685150146,0.7746994495391846,0.4811228811740875,0.5366668105125427,1.2123770713806152,-0.2830084264278412,0.22032642364501953,0.002192797837778926,0.02607130818068981,-0.5582008361816406,0.37006446719169617,-0.6354186534881592,0.349693238735199,-1.001707911491394,0.541251540184021,0.0029515225905925035,0.37171539664268494,0.2499483823776245,0.29686182737350464,0.42034912109375,0.2555486559867859,-0.07529380172491074,0.35282406210899353,0.08169835805892944,0.400972843170166,-0.4028679132461548,0.10973571985960007,-0.5333669781684875,0.7243433594703674,-0.2713266909122467,0.5536245107650757,-0.34943342208862305,0.7573885917663574,0.6248725056648254,0.1912488490343094,1.4508146047592163,0.44908401370048523
-1.2999999999999998,0.14961017668247223,0.13225895166397095,0.18245446681976318,-0.1326312132179737,0.481188935041427,,,,,0.14961020648479462,0.12727521359920502,-0.554103672504425,0.07983280718326569,-0.044088155031204224,0.24728834629058838,0.6051134467124939,0.49145135283470154,0.7711303234100342,0.6495356559753418,0.3729780912399292,0.2574136555194855,-0.24992109835147858,0.17523740231990814,0.12353119999170303,0.19160528481006622,-0.811475932598114,0.11597255617380142,1.0443999767303467,0.6329140067100525,-0.7568303942680359,0.1799858957529068,-0.25908881425857544,0.5853688716888428,0.4647007882595062,0.3270518481731415,0.2780510485172272,0.558003842830658,0.8717390894889832,0.32260000705718994,-0.39876317977905273,0.3133687376976013,0.05996997281908989,0.3020040988922119,-0.3493601977825165,0.5730946660041809,0.880460262298584,0.5610114336013794,0.7626373767852783,0.291869193315506,0.18112385272979736,0.33591318130493164,-0.25418972969055176,0.13842689990997314,-0.16232392191886902,-0.4055294394493103,0.05934160090982904,,,,,-0.25418972969055176,0.12502937018871307,0.030753809958696365,0.3055754005908966,0.26098793745040894,0.40402093529701233,-0.3544881343841553,0.24624142050743103,0.3971027731895447,0.5398663878440857,-0.3017776608467102,0.2520640790462494,-0.07003257423639297,0.4877980649471283,-0.1129041537642479,0.33694538474082947,-0.635385274887085,0.08101955056190491,-0.5140498280525208,0.6288601756095886,-0.44718122482299805,0.3619529604911804,-0.48743829131126404,0.5892919301986694,1.6376240253448486,0.5871642231941223,-0.7816592454910278,0.137512668967247,-0.6916379928588867,0.6680144667625427,-0.3237602114677429,0.21186982095241547,-0.6177681684494019,0.44034144282341003,-0.2973259389400482,0.4283478856086731,-0.5473797917366028,0.5221127271652222,-0.9790299534797668,0.21384991705417633,-0.24844515323638916,0.5232171416282654,0.006712377071380615,0.2453768402338028,0.07163067907094955,-0.2138378232717514,0.3106194645166396,,,,,0.006712389178574085,0.13074389100074768,-0.3849729597568512,0.18296632170677185,0.16479991376399994,0.6010248064994812,0.6226236820220947,0.2809256911277771,0.35579362511634827,0.979546308517456,-0.2278193235397339,0.10220864415168762,0.036301176995038986,0.6265849471092224,-0.471001535654068,0.15661582350730896,-0.6241187453269958,0.3091394901275635,-0.7316309809684753,0.5227654576301575,-0.09344734996557236,0.6979314088821411,-0.10023409128189087,0.37336477637290955,0.7582409977912903,0.3578062355518341,-0.3726750910282135,0.28576236963272095,-0.6718909740447998,0.37235158681869507,-0.36665138602256775,0.23080742359161377,0.28616130352020264,0.9402271509170532,0.676240861415863,0.3370375633239746,-0.4815037250518799,0.7549363970756531,0.18403951823711395,0.8560768365859985,1.5759929418563843,0.7992332577705383
-1.2,0.13885517418384552,0.18478213250637054,0.18190138041973114,-0.09533051177859306,0.5127698183059691,,,,,0.1388551890850067,0.11182373762130737,-0.5178818106651306,0.06552762538194656,0.08680234104394913,0.37318155169487,0.9081317782402039,1.2370165586471558,0.6993482708930969,0.5588729977607727,0.40524211525917053,0.21470758318901062,0.16298794746398926,0.2326756715774536,0.07969243079423904,0.028973830863833427,-0.7746670246124268,0.08506273478269577,0.9242878556251526,0.4284757077693939,-0.7267556190490723,0.3624166250228882,-0.31214097142219543,0.25194600224494934,0.3905656635761261,0.23981520533561707,-0.10999640077352524,0.4836277663707733,0.8350203633308411,0.2482009083032608,0.010922367684543133,0.4018571674823761,0.23046083748340607,0.33404719829559326,-0.27482619881629944,0.43408122658729553,0.4272410571575165,0.6529716849327087,0.3114662170410156,0.38531655073165894,0.021202601492404938,0.11186457425355911,-0.18303832411766052,0.13759665191173553,-0.1649303287267685,-0.39802539348602295,0.05825842749327407,,,,,-0.18303833901882172,0.10435162484645844,0.021781302988529205,0.30781540274620056,0.1922479122877121,0.38674116134643555,-0.1848556101322174,0.15888500213623047,0.031477972865104675,0.42373061180114746,-0.33092445135116577,0.21061822772026062,0.06318895518779755,0.27290719747543335,-0.0507412850856781,0.2794715166091919,-0.566369891166687,0.07449319958686829,-0.6333734393119812,0.48846161365509033,-0.2314269244670868,0.2806894779205322,0.07925238460302353,0.3822747766971588,1.4181761741638184,0.7714242935180664,-0.6697533130645752,0.2582368552684784,-0.696623682975769,0.3945692181587219,-0.39709556102752686,0.39151182770729065,-0.2296568900346756,0.3118448555469513,-0.07787434756755829,0.47125768661499023,-0.4527866840362549,0.7045323848724365,-0.5823507905006409,0.25342702865600586,-0.36305856704711914,0.656745433807373,0.09607594460248947,0.14056940376758575,0.05370207875967026,-0.23286617994308473,0.39118054956197734,,,,,0.09607592970132828,0.1128573790192604,-0.39917340874671936,0.10258267819881439,0.0578814335167408,0.4101100564002991,0.40437713265419006,0.5641391277313232,0.23684167861938477,0.7892166972160339,-0.12042555212974548,0.14799904823303223,0.7962351441383362,0.13223089277744293,-0.23780100047588348,0.19835588335990906,-0.621635913848877,0.2586574852466583,-0.40050163865089417,0.8234010338783264,-0.2850232720375061,0.5281963348388672,0.003950615879148245,0.3042813539505005,0.7824667096138,0.4227510094642639,0.03955078125,0.4130840003490448,0.1569020301103592,0.8991941809654236,-0.17680710554122925,0.5258896946907043,0.3050781786441803,0.5664412975311279,-0.33116769790649414,0.16176475584506989,-0.17271101474761963,0.8620871305465698,0.3790968656539917,0.04215317592024803,1.5043846368789673,0.8782945871353149
