Epoch,Cell,Activity
BASELINE,32,0.21698518666053918
BASELINE,33,0.13734621089000748
BASELINE,34,0.12818062303170977
BASELINE,35,0.1870603379020474
BASELINE,36,0.1729193722270284
BASELINE,37,0.18763755103299712
BASELINE,38,0.14748199225651068
BASELINE,39,0.17313848807233928
BASELINE,40,0.07671407242687098
BASELINE,41,0.11078191041127099
BASELINE,42,0.09691421122233541
BASELINE,43,0.13672517157713274
BASELINE,44,0.08641862082059912
BASELINE,45,0.12709975355311032
BASELINE,46,0.11296531679822064
BASELINE,47,0.21530310301774022
BASELINE,48,0.1670647547106716
BASELINE,49,0.16165353209236238
BASELINE,50,0.11739641271420362
BASELINE,51,0.2002737726867844
BASELINE,52,0.16209176965236843
BASELINE,53,0.2810468319102706
BASELINE,54,0.22233458368911663
BASELINE,55,0.14591225637676308
BASELINE,56,0.21469767282134045
BASELINE,57,0.3031120493156558
BASELINE,58,0.22566713767122096
BASELINE,59,0.2697340247334735
BASELINE,60,0.2111229038434172
BASELINE,61,0.2893730045647651
BASELINE,62,0.3071791392247995
BASELINE,63,0.22333187502873608
BASELINE,64,0.30806346210142854
BASELINE,65,0.22864324925913107
BASELINE,66,0.22452754062373617
BASELINE,67,0.11226750806320154
BASELINE,68,0.18111878754889682
BASELINE,69,0.24264843747095632
BASELINE,70,0.3421401897277148
BASELINE,71,0.19299525772409265
BASELINE,72,0.18661374879584036
BASELINE,73,0.12438943120881306
BASELINE,74,0.24740950761269268
BASELINE,75,0.08333736088522806
late-Drug,0,0.05794390860029381
late-Drug,1,0.07161571286233177
late-Drug,2,0.0832852501132617
late-Drug,3,0.11736061343929231
late-Drug,4,0.09840164971704768
late-Drug,5,0.05334899809152096
late-Drug,6,0.1441503940350142
late-Drug,7,0.09445110913585911
late-Drug,8,0.13459565953955716
late-Drug,9,0.11716730161408585
late-Drug,10,0.1642101345634303
late-Drug,11,0.13731197847096788
late-Drug,12,0.18336137451044637
late-Drug,13,0.3148041844164129
late-Drug,14,0.27425040299163567
late-Drug,15,0.26290214994477173
late-Drug,16,0.24833357625244867
late-Drug,17,0.20205952553133696
late-Drug,18,0.21024982249442828
late-Drug,19,0.2423492469862568
late-Drug,20,0.36727088968415117
late-Drug,21,0.2243430698355485
late-Drug,22,0.2979057959314546
late-Drug,23,0.23285237303339584
late-Drug,24,0.28863648058155456
late-Drug,25,0.2542230937672851
late-Drug,26,0.24970970126996267
late-Drug,27,0.135387277329518
late-Drug,28,0.06853271662403113
late-Drug,29,0.2048379086133406
late-Drug,30,0.16556152759153595
late-Drug,31,0.1493265721665755
late-Drug,32,0.29064497569297093
late-Drug,33,0.14330655182161184
late-Drug,34,0.14397428203403353
late-Drug,35,0.14572890024358834
late-Drug,36,0.1905952920246359
late-Drug,37,0.16864461307289144
late-Drug,38,0.1564546088876823
late-Drug,39,0.17370513133326165
late-Drug,40,0.088301996980111
late-Drug,41,0.11718323084592654
late-Drug,42,0.1026339231903669
late-Drug,43,0.10991523553287322
late-Drug,44,0.09376116923636894
late-Drug,45,0.13226808942674378
late-Drug,46,0.12353548348903211
late-Drug,47,0.12241452840264153
late-Drug,48,0.1598729872388953
late-Drug,49,0.14483969450643963
late-Drug,50,0.10291207737900186
late-Drug,51,0.21941810826645608
late-Drug,52,0.14988529130375655
late-Drug,53,0.23816032148636615
late-Drug,54,0.2243244481102553
late-Drug,55,0.14300738419369433
late-Drug,56,0.22873784663876937
late-Drug,57,0.2773430334585307
late-Drug,58,0.23092988532251232
late-Drug,59,0.2550011353488161
late-Drug,60,0.23464167148284917
late-Drug,61,0.2544452460193687
late-Drug,62,0.281014876085102
late-Drug,63,0.2168111594378417
late-Drug,64,0.29536435916452614
late-Drug,65,0.2260938485804194
late-Drug,66,0.22792259653565367
late-Drug,67,0.1108829794067262
late-Drug,68,0.18877749606782246
late-Drug,69,0.24238488408879888
late-Drug,70,0.27567445986955985
late-Drug,71,0.22381971973124046
late-Drug,72,0.21788609599006425
late-Drug,73,0.09445093151599754
late-Drug,74,0.23524390692169828
late-Drug,75,0.12447427684020206
