Time,population_mean,population_sem,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C000_mean,C000_sem,C001_mean,C001_sem,C002_mean,C002_sem,C003_mean,C003_sem,C004_mean,C004_sem,C005_mean,C005_sem,C006_mean,C006_sem,C007_mean,C007_sem,C008_mean,C008_sem,C009_mean,C009_sem,C010_mean,C010_sem,C011_mean,C011_sem,C012_mean,C012_sem,C013_mean,C013_sem,C014_mean,C014_sem,C015_mean,C015_sem,C016_mean,C016_sem,C017_mean,C017_sem,C018_mean,C018_sem,C019_mean,C019_sem,C020_mean,C020_sem,C021_mean,C021_sem,C022_mean,C022_sem,C023_mean,C023_sem,C024_mean,C024_sem,C025_mean,C025_sem,C026_mean,C026_sem,C027_mean,C027_sem,C028_mean,C028_sem,C029_mean,C029_sem,C030_mean,C030_sem,C031_mean,C031_sem,C032_mean,C032_sem,C033_mean,C033_sem,C034_mean,C034_sem,C035_mean,C035_sem,C036_mean,C036_sem,C037_mean,C037_sem,C038_mean,C038_sem,C039_mean,C039_sem,C040_mean,C040_sem,C041_mean,C041_sem,C042_mean,C042_sem,C043_mean,C043_sem,C044_mean,C044_sem,C045_mean,C045_sem,C046_mean,C046_sem,C047_mean,C047_sem,C048_mean,C048_sem,C049_mean,C049_sem,C050_mean,C050_sem,C051_mean,C051_sem,C052_mean,C052_sem,C053_mean,C053_sem,C054_mean,C054_sem,C055_mean,C055_sem,C056_mean,C056_sem,C057_mean,C057_sem,C058_mean,C058_sem,C059_mean,C059_sem,C060_mean,C060_sem,C061_mean,C061_sem,C062_mean,C062_sem,C063_mean,C063_sem,C064_mean,C064_sem,C065_mean,C065_sem,C066_mean,C066_sem,C067_mean,C067_sem,C068_mean,C068_sem,C069_mean,C069_sem,C070_mean,C070_sem,C071_mean,C071_sem,C072_mean,C072_sem,C073_mean,C073_sem,C074_mean,C074_sem,C075_mean,C075_sem,C076_mean,C076_sem,C077_mean,C077_sem,C078_mean,C078_sem,C079_mean,C079_sem,C080_mean,C080_sem,C081_mean,C081_sem,C082_mean,C082_sem,C083_mean,C083_sem,C084_mean,C084_sem,C085_mean,C085_sem,C086_mean,C086_sem,C087_mean,C087_sem,C088_mean,C088_sem,C089_mean,C089_sem,C090_mean,C090_sem,C091_mean,C091_sem,C092_mean,C092_sem,C093_mean,C093_sem,C094_mean,C094_sem,C095_mean,C095_sem,C096_mean,C096_sem,C097_mean,C097_sem,C098_mean,C098_sem,C099_mean,C099_sem,C100_mean,C100_sem,C101_mean,C101_sem,C102_mean,C102_sem,C103_mean,C103_sem,C104_mean,C104_sem,C105_mean,C105_sem,C106_mean,C106_sem,C107_mean,C107_sem,C108_mean,C108_sem,C109_mean,C109_sem,C110_mean,C110_sem,C111_mean,C111_sem,C112_mean,C112_sem,C113_mean,C113_sem,C114_mean,C114_sem,C115_mean,C115_sem
-2.010012,-0.001068914,0.014658983,-0.03047565,0.025134396,0.015386223,0.03963469,-6.78E-05,0.011107111,0.135111745,0.157332425,0.262209519,0.141355088,0.233297199,0.158018399,0.146945498,0.131812894,0.15558824,0.196565882,-0.098016626,0.081157584,0.128473618,0.121236051,-0.079031192,0.098760989,0.075333564,0.103259632,0.132267096,0.116581226,0.002388933,0.103114407,-0.039711494,0.088616102,0.142181016,0.127778946,0.102674221,0.108908559,0.166167429,0.142422751,-0.165474493,0.082728225,-0.106120569,0.08111842,0.024866852,0.116110762,0.080421608,0.095463866,0.018062908,0.114120278,0.136420327,0.110780629,0.038723868,0.135890229,-0.02037364,0.106767136,0.009485925,0.112003024,-0.100038992,0.100085977,0.013762473,0.11101037,0.021538236,0.07950447,0.081282127,0.099170882,0.318936073,0.131757839,-0.060611317,0.081241341,-0.030464295,0.09899533,0.120051983,0.10291439,0.0238868,0.105864285,0.239157585,0.152805442,0.056763923,0.118453474,-0.062395547,0.089135354,0.009518484,0.13152247,-0.055518758,0.113310464,-0.183138939,0.10184404,0.075456735,0.169817481,-0.045228605,0.085862325,-0.041837819,0.11248554,0.111139723,0.106719541,-0.017081969,0.113934425,-0.062864756,0.113062418,-0.063733585,0.113892441,0.112237226,0.122828654,0.080823998,0.111184303,-0.03238361,0.118153868,0.086546498,0.111722029,-0.031127522,0.10287624,0.096833738,0.106870931,-0.045971101,0.08353487,0.024626956,0.108330233,0.104930993,0.090730587,-0.02587124,0.101367373,0.094774635,0.116115201,-0.072187786,0.12026275,0.001879539,0.123879405,-0.036777625,0.092802252,-0.069657646,0.101228483,-0.123430663,0.08750374,0.149247949,0.150942312,0.006128678,0.098566101,-0.195709671,0.103609635,-0.149622501,0.099204862,0.112645693,0.101748243,0.145508016,0.101464116,-0.015832644,0.107722743,-0.073689366,0.110124875,0.023480645,0.104838252,-0.006038784,0.104516365,-0.006227877,0.105282271,0.060659476,0.107781125,0.014125654,0.115307688,-0.134541837,0.108473706,-0.088846285,0.096077498,0.092243604,0.147861075,0.157351223,0.112200516,0.03036524,0.11606144,-0.082363053,0.109883768,-0.132420305,0.104200637,-0.097110573,0.10483141,-0.005987967,0.095922499,0.090133785,0.102905324,0.008224474,0.096793941,-0.115372746,0.095566076,-0.04274174,0.09955499,-0.04735443,0.111571941,-0.184794716,0.106895179,0.031798057,0.113039869,-0.059883242,0.107379984,-0.021111715,0.110643239,-0.019398906,0.107193697,-0.17873608,0.113733301,-0.159783629,0.101538373,0.038390391,0.101936426,-0.018839913,0.104257018,-0.003647647,0.107690566,-0.290748282,0.103869827,0.060006792,0.099480842,0.02364289,0.106352202,0.047441809,0.102794149,0.136032881,0.109175998,-0.037863025,0.108706361,-0.057567179,0.109757313,-0.027092026,0.10311552,0.006515442,0.102771641,-0.170454928,0.112092119,-0.068548054,0.117669899,-0.130573035,0.096363879,0.016436839,0.102655762,-0.133481753,0.105537636,-0.084061675,0.10153749,0.009064662,0.104538907,-0.211750532,0.103901234
-1.975944,0.003958391,0.015181755,0.010449076,0.017622923,0.010799357,0.041717604,0.003150161,0.011949656,0.139545501,0.157422466,0.289959948,0.146189924,0.194202786,0.146169919,0.132144194,0.127231713,0.145368515,0.188053044,-0.048491274,0.083368849,0.123401957,0.120488579,-0.061848626,0.099825619,0.142414692,0.10834,0.135933082,0.1113034,-0.065173867,0.124659259,0.002264124,0.086402859,0.101150614,0.127019956,0.042828895,0.112684013,0.260232392,0.132471865,-0.086635536,0.075989639,-0.129598757,0.076964208,0.156866487,0.10107775,0.040268412,0.091434947,0.030174091,0.106563696,0.089465874,0.119931042,0.065503417,0.136947289,-0.028016008,0.101197614,0.11154684,0.115584731,-0.036053393,0.090603165,0.047542393,0.119635944,-0.14398806,0.086170053,-0.002962554,0.092414198,0.278182305,0.131475239,-0.101685403,0.074280273,-0.018429573,0.110788579,0.145149144,0.099108862,0.04948989,0.115359951,0.232963546,0.161326511,0.050946371,0.118607884,-0.010381896,0.093494391,0.039350566,0.119294647,-0.034106134,0.115347328,-0.174488313,0.102083726,0.08995713,0.171685627,0.027120377,0.100027574,-0.04626565,0.113578812,0.135470556,0.105618184,-0.013363587,0.110985985,-0.054702954,0.101977149,-0.205110396,0.103940199,0.105095234,0.124765682,0.027270571,0.122444715,0.119064614,0.125090604,-0.067911308,0.096252916,0.010407184,0.102593158,0.094736623,0.094698094,0.059412593,0.07714524,0.105182638,0.108914091,0.029279071,0.095401613,-0.066604074,0.095957927,0.034064488,0.092675648,0.028348349,0.112959663,-0.04976465,0.123678501,0.014735388,0.083254656,-0.055392872,0.100011112,-0.192371312,0.089960721,0.222917289,0.149201597,0.037264057,0.106211514,-0.111862562,0.119566449,-0.176463001,0.095173728,0.050065152,0.112725297,0.04733724,0.103833581,0.05229384,0.111700603,-0.069582585,0.104588787,0.057549418,0.113026848,0.05293648,0.100422561,0.010234513,0.107926249,0.024392522,0.103176838,0.080583484,0.111046474,-0.080312921,0.108460443,-0.125900177,0.097585245,0.175531777,0.151963911,0.207304997,0.11812514,0.023529585,0.110723355,-0.061786213,0.11527095,-0.121819151,0.106874759,0.004635525,0.110916312,0.040323329,0.108605046,-0.013092996,0.112620732,-0.017884757,0.095355005,-0.095952579,0.099198939,0.013526174,0.108520257,0.00175966,0.113926618,-0.195466767,0.120533212,-0.080007141,0.120089787,-0.070502221,0.100123213,0.01146068,0.103845743,0.059285456,0.108932454,-0.209494731,0.110383136,-0.180754785,0.104629947,0.022311295,0.107378518,-0.016754736,0.107823439,0.031336083,0.108570566,-0.276766271,0.111792643,-0.083230676,0.094977462,0.235466764,0.113119381,-0.066751306,0.107735427,0.127511912,0.112356608,0.022274124,0.101210662,-0.006800341,0.108088752,-0.05577893,0.103483771,0.047746526,0.100778552,-0.200974251,0.099732205,-0.102545967,0.109674649,-0.034426262,0.110477918,-0.035460639,0.10496342,-0.201185851,0.096921196,-0.138983951,0.103227549,0.030394486,0.102530215,-0.206577197,0.104041388
-1.941876,0.001333939,0.015278456,-0.014628941,0.024934869,0.034217739,0.029289484,0.000534288,0.01202638,0.071417437,0.138827656,0.32099916,0.138103657,0.226430457,0.154386715,0.14593164,0.122406066,0.099414042,0.175822659,-0.068428474,0.081859891,0.122804904,0.116217557,-0.052359928,0.09345638,0.103144121,0.10336658,0.108857032,0.109814997,-0.004389945,0.126812034,-0.02405354,0.087501935,0.118439138,0.120802732,0.049812931,0.105791697,0.314946967,0.138601347,-0.144379756,0.086062591,-0.129642024,0.078471225,0.075341895,0.108976525,0.094435656,0.100131802,0.030179804,0.112076983,0.161966143,0.119198566,0.043630953,0.131681695,-0.051199447,0.09957882,0.088214461,0.107322126,0.113917118,0.093471694,0.045986431,0.138541839,-0.075650082,0.083280401,0.079208547,0.090011546,0.169587023,0.120074936,-0.048536633,0.084836093,-0.018125291,0.110446374,0.108706782,0.096036067,0.02820956,0.112845174,0.185884765,0.164142215,0.034800483,0.120069389,-0.05727422,0.100038053,0.029769991,0.116127626,-0.051293558,0.116102612,-0.16638978,0.098978359,0.112477941,0.174094243,-0.123821527,0.114357073,-0.015096011,0.109868473,0.126247807,0.11307107,-0.039474705,0.112207496,-0.11897668,0.101367323,-0.02995649,0.112625642,0.048867674,0.123050055,-0.010330966,0.119963094,0.119874773,0.114478763,0.099674607,0.103696238,0.00686799,0.108489688,0.082789971,0.101432798,-0.0682534,0.083404986,0.080914256,0.104886354,0.103148622,0.089242764,-0.045408001,0.099076834,0.149020036,0.096156471,-0.076674533,0.106938924,0.026454449,0.122104768,-0.059578717,0.088905735,0.026153626,0.109649675,-0.217663566,0.095438618,0.211788174,0.144364008,-0.035408346,0.100005377,-0.127417231,0.116510412,-0.201880451,0.096890365,0.116073357,0.110868263,0.089603184,0.109117201,-0.000365158,0.115867058,-0.11185573,0.111617073,0.049466903,0.105849879,0.039876749,0.105923149,0.021476043,0.104532275,-0.016022447,0.098866205,0.229846798,0.117905152,-0.043273092,0.110141768,-0.100353092,0.100145639,0.200364335,0.152607515,0.099171129,0.10662659,-0.03024049,0.105597823,-0.14898356,0.109363193,-0.146204217,0.092569564,-0.005379379,0.106311921,-0.016711694,0.099291298,-0.279758597,0.118592822,0.068744698,0.105681679,-0.099571021,0.100493083,0.029284837,0.119211729,-0.015360506,0.117580818,-0.189555453,0.106260862,-0.034067954,0.112527033,-0.048488252,0.099596232,0.01147268,0.109158727,0.003366827,0.10637072,-0.269473661,0.105573066,-0.104170207,0.104253131,0.016241599,0.104141202,-0.088597685,0.103320992,0.083148814,0.115649358,-0.049712927,0.104375894,-0.096441183,0.101640268,-0.000115696,0.098641718,0.03128951,0.103096968,0.196547409,0.101709996,0.029080786,0.116912785,-0.04859368,0.103290676,-0.021779706,0.103525736,0.022728302,0.100618771,-0.216209378,0.102839414,-0.16942636,0.11330849,-0.09137857,0.102397449,-0.047938475,0.101963945,-0.19874608,0.104657003,-0.100078012,0.104501129,0.108334301,0.111821857,-0.192322831,0.102775647
-1.907808,0.006429499,0.014839315,0.012082211,0.029873049,0.015566537,0.026470479,0.00554734,0.012410287,0.142501431,0.134874562,0.373027828,0.132153663,0.276909903,0.153552718,0.173147802,0.12176523,0.094653307,0.174580526,-0.093666093,0.080514054,0.128821479,0.117954566,-0.008098888,0.09433256,0.094802489,0.099862826,0.140320421,0.109757362,-0.01457574,0.12458131,-0.001650943,0.089103204,0.091147109,0.138531898,0.064016159,0.100631772,0.328789662,0.140208624,-0.103692954,0.088807785,-0.192854612,0.074631396,0.067510005,0.104404263,0.09659572,0.115741965,-0.013744609,0.109366878,0.105056715,0.112341618,0.043076815,0.119975335,-0.085228822,0.09255849,0.11264008,0.109206856,0.099198005,0.098959401,0.02753297,0.139487089,-0.050758158,0.075136773,0.054301056,0.091871019,0.286881855,0.121885738,-0.259383443,0.086487821,-0.104824737,0.096541631,0.169600035,0.093282624,0.092837822,0.108778054,0.318208278,0.160970331,0.060713803,0.117512824,0.078806048,0.077623048,0.014362993,0.113179581,-0.060925813,0.11455038,-0.181620648,0.097814398,0.10362131,0.165394392,-0.014367486,0.106328711,-0.01291365,0.109255524,0.081906454,0.101145136,-0.039276838,0.10938132,-0.072861199,0.10266482,-0.079990457,0.104773319,0.036755453,0.127111908,0.022564513,0.115321048,0.228927509,0.121736742,0.026105824,0.110089282,-0.00143105,0.114018698,0.033848705,0.099183469,-0.049887239,0.086290145,0.044084996,0.097664594,0.012398104,0.086205704,0.055682587,0.109727073,0.00192046,0.108557333,-0.011279799,0.112476216,-0.018351677,0.12441839,0.1083348,0.09038605,-0.075321722,0.110601797,-0.134658206,0.09627673,0.155554615,0.138004955,0.001376455,0.094993801,-0.243538765,0.101933092,-0.164505441,0.101727812,0.050400886,0.101132826,0.022817656,0.108352942,0.074542107,0.106235881,-0.165608166,0.115196969,0.090062435,0.101023065,0.141485485,0.096918665,-0.01016278,0.121488891,-0.036743745,0.090313501,0.090758424,0.120553031,-0.087338553,0.100928943,-0.104902548,0.101420667,0.139705094,0.14127481,0.047269489,0.096392495,-0.084694697,0.111450354,-0.109745394,0.104547892,-0.189632476,0.111929901,-0.154638711,0.107897458,0.113918933,0.101195909,0.043663036,0.117719469,-0.022788464,0.100179088,-0.135786052,0.097733639,0.001900065,0.094880091,0.064090479,0.122492759,-0.10201804,0.118319715,0.087352211,0.113107012,-0.087126449,0.105769427,0.063415163,0.104842502,0.03556878,0.107531105,-0.261611421,0.100087073,-0.123555223,0.100771473,0.053374807,0.104658669,0.023465269,0.105087072,0.008059187,0.101485457,-0.143954689,0.120332776,-0.025115791,0.100785586,0.071638864,0.118949272,-0.079853657,0.105604649,0.086986787,0.103443527,0.042361101,0.091471611,-0.004614626,0.110519162,-0.068771683,0.101805115,-0.008917852,0.103236313,-0.179959951,0.096833824,-0.098129676,0.110749613,-0.040474027,0.109543862,0.011645676,0.10221313,-0.147452499,0.099105586,-0.094359613,0.102704213,0.115577732,0.11128366,-0.22125751,0.098394092
-1.87374,-0.005402765,0.013793309,-0.014870873,0.021439983,0.031361083,0.039431043,-0.006844883,0.012106004,0.056906037,0.130311104,0.329757827,0.141592309,0.28665458,0.155941239,0.143816865,0.115525321,0.102564042,0.169311602,-0.09999396,0.081083765,0.112043336,0.114397908,-0.036928044,0.094282676,0.121112388,0.100040432,0.131360041,0.109134708,0.049843596,0.14522061,-0.012011154,0.085846513,0.087046374,0.132644039,0.125197776,0.100408673,0.222975141,0.139359172,-0.117710215,0.091393159,-0.186078077,0.072847962,0.059612494,0.101621847,0.149387945,0.116762454,0.000553605,0.104981561,0.142184776,0.1162839,-0.024436786,0.111157186,-0.149254172,0.103292927,0.038011887,0.108816226,0.055669034,0.083978407,0.014916478,0.146020758,-0.133908379,0.071781401,0.031965155,0.094376113,0.248605555,0.123621085,-0.051133298,0.065786308,-0.093336961,0.10358623,0.14660484,0.095988616,0.022243388,0.105763046,0.253657881,0.167218758,0.039865873,0.115999493,0.074810787,0.087659255,0.010033169,0.113003343,-0.040257309,0.115299438,-0.194633905,0.100308206,0.068770107,0.156442631,-0.033541819,0.111335413,-0.058926772,0.108824858,0.198977505,0.114121889,-0.038488591,0.111747205,-0.086784228,0.097488062,-0.151493833,0.113126366,0.088554713,0.1245923,0.00485955,0.121237484,0.211413159,0.106912252,-0.013047582,0.099947383,-0.049540231,0.106345705,0.069421104,0.09791011,-0.122104125,0.076604927,0.009228692,0.097093708,-0.038831774,0.091239657,-0.092551572,0.107326697,0.160137456,0.110801966,-0.108893491,0.117316116,-0.041449768,0.126511431,0.009296683,0.094213133,-0.090927779,0.107400478,-0.052007571,0.08305792,0.186727204,0.130068469,0.029532673,0.100300115,-0.275819994,0.098132855,-0.199806816,0.100514804,-0.006231282,0.106770283,0.086006384,0.105169454,0.01046538,0.117928818,-0.090340249,0.105929386,0.049140002,0.105465102,0.059812106,0.099568188,-0.02247849,0.112831096,0.001805543,0.092271607,0.046210695,0.114531043,-0.110765875,0.101594863,-0.166752759,0.097507466,0.090542559,0.130259675,0.186528551,0.111734729,-0.098911791,0.110667532,-0.102445142,0.107248948,-0.238128042,0.10318212,0.048610654,0.106450624,0.06367676,0.109500262,0.034313489,0.103964388,0.05838636,0.103495146,-0.098216444,0.099689511,0.028906477,0.115215362,0.031615098,0.119041267,-0.201149571,0.111529707,-0.084813019,0.106840778,-0.092380612,0.107534898,0.003554843,0.107862583,0.009079148,0.108656534,-0.240732182,0.110230841,-0.160112927,0.099034646,0.076581647,0.10560928,0.000157816,0.104342287,-0.066139018,0.111929393,-0.122298026,0.105692676,-0.060230374,0.090658613,0.101099686,0.102470907,-0.130269938,0.094511616,0.119367565,0.096317885,-0.042663347,0.108191689,-0.049532008,0.11005476,-0.043457068,0.105284501,-0.003521437,0.097994896,-0.230585645,0.103251062,-0.099617066,0.106569362,-0.052300527,0.113018561,-0.02809529,0.100806592,-0.098890737,0.108475124,-0.088557756,0.102680971,0.038178483,0.10320437,-0.158650742,0.105282493
-1.839672,-0.008919798,0.013335909,-0.020422661,0.01883361,-0.001621026,0.03504797,-0.00857655,0.012735939,0.034192446,0.130412784,0.274935811,0.132421207,0.262817568,0.144602714,0.149359264,0.116935,0.03202206,0.165148097,-0.097200752,0.084031548,0.112649197,0.11516665,-0.07961305,0.08775078,0.153619499,0.09864312,0.05803576,0.116223154,0.057569908,0.166180505,-0.006472045,0.085952429,0.124208586,0.138452365,0.131447948,0.095307637,0.284094477,0.140732918,-0.12026818,0.092905082,-0.172436975,0.071480216,0.174546217,0.102006193,0.178949105,0.127985009,-0.007166727,0.10837418,0.124375545,0.110413832,-0.02735364,0.114934359,-0.080454028,0.099888925,0.010153131,0.113523366,0.055172861,0.091192834,-0.009551341,0.142795699,-0.033653289,0.073620657,0.057191487,0.096553075,0.274752698,0.115013597,-0.126702023,0.078111907,-0.221801063,0.098642549,0.106624489,0.096318076,-0.09673951,0.099154396,0.255760597,0.16873239,0.032671774,0.122211817,0.010878751,0.091990135,-0.009594754,0.117022496,-0.04648305,0.11509962,-0.188618412,0.097326823,0.108162145,0.158190528,0.080706485,0.127593743,-0.009623137,0.110098147,0.196404136,0.109793126,-0.032708074,0.110399571,-0.120432117,0.094097245,-0.138864799,0.101650512,0.034203121,0.122347276,0.074893212,0.108168416,0.204996455,0.111471871,0.135748038,0.109548263,-0.067255874,0.102111822,0.048614683,0.104399264,-0.180486136,0.088985724,0.052896611,0.104607479,0.026183862,0.086889925,-0.058855752,0.104260236,0.1273459,0.112430319,-0.282345954,0.114524169,-0.078191823,0.122846524,0.008683323,0.090642179,-0.090257056,0.100656241,-0.115258987,0.091130159,0.144495285,0.131064724,-0.055132382,0.089893695,-0.006131933,0.112275686,-0.164004859,0.095887384,0.058500993,0.108502523,0.041232734,0.113425625,0.032643136,0.114500594,-0.099362382,0.112817888,0.017711989,0.098328346,0.011666786,0.095295626,-0.018840569,0.110107149,-0.039908902,0.09202027,-0.050674365,0.113852651,-0.146084992,0.110525056,-0.128560561,0.099888888,0.061797805,0.13523905,0.039123368,0.121025681,-0.139170729,0.114455368,-0.118074732,0.108101038,-0.234031701,0.10594924,0.028400199,0.09797635,0.045651213,0.106935765,0.06398344,0.112532457,0.084842884,0.088865285,-0.059035071,0.095277985,-0.125519913,0.113345594,0.040307144,0.108091978,-0.265945856,0.111321711,-0.02302377,0.103087995,-0.096233862,0.103999428,-0.026856887,0.109887968,0.053798647,0.105894823,-0.302426489,0.104137757,-0.16629814,0.103111501,0.037926319,0.106514927,-0.027215891,0.09641768,0.052086778,0.106178053,0.009748013,0.113896051,0.033354335,0.103234255,0.139173248,0.11374019,0.032032695,0.096928222,0.137942712,0.097990064,-0.018867034,0.100018823,-0.078517975,0.109291398,-0.055052574,0.103188614,-0.008524698,0.102170814,-0.256739036,0.097474384,-0.14391246,0.102313294,-0.057026226,0.100841196,0.007754753,0.093967785,-0.207319944,0.094605733,-0.123832244,0.105577983,0.089140204,0.111136422,-0.199087351,0.111406748
-1.805604,-0.001601683,0.013743869,-0.021578999,0.026252389,0.072139714,0.047902705,-0.004429787,0.012175207,0.028252326,0.127151906,0.20112836,0.131646007,0.218380161,0.144009195,0.160132175,0.11350672,0.024011549,0.159900115,-0.131264885,0.085670028,0.125123368,0.114705048,-0.045300462,0.086837189,0.125263664,0.092807407,0.068743508,0.110988509,0.096454682,0.161341673,-0.058027287,0.089225056,0.148876429,0.130618166,0.067323934,0.108019048,0.278767019,0.136939289,-0.092504372,0.087916114,-0.173269479,0.069072714,0.093929807,0.105669012,0.081141073,0.119822486,-0.062266581,0.109349579,0.173888487,0.111314134,-0.018104392,0.111723149,-0.009653252,0.098572207,-0.005910386,0.110620894,0.241522643,0.097787193,0.04712539,0.138414661,-0.193593154,0.077817803,0.145712239,0.095453764,0.299832092,0.131901983,-0.192212525,0.078076154,-0.064238112,0.084979179,0.107255335,0.093918718,0.008162629,0.098015646,0.300231829,0.159140483,0.056036175,0.122133288,0.025832811,0.0901334,0.068441366,0.103833123,-0.032492806,0.116472203,-0.184305781,0.096655632,0.007183151,0.156033747,0.017442995,0.12760387,-0.024786714,0.107517913,0.168800497,0.101961498,-0.01026183,0.110394124,-0.129970538,0.098837117,-0.122465755,0.105362244,0.096497913,0.122632948,0.001370271,0.105154328,0.076658769,0.113481565,0.00283768,0.112897969,-0.016092831,0.099227352,-0.022077727,0.104416069,-0.194528468,0.080048038,0.182701998,0.093378168,0.045748332,0.094628378,-0.157526073,0.116927385,0.099655135,0.114171992,0.073804375,0.117905813,-0.072472435,0.122928164,-0.094499393,0.102157328,-0.049976691,0.103262561,-0.045701904,0.103517067,0.176231168,0.127180209,0.101385805,0.107495858,-0.161527449,0.111641708,-0.193362026,0.086977594,0.002140264,0.10678352,-0.005025593,0.110268039,0.171285087,0.112396467,-0.132940859,0.110563853,0.025722182,0.102939486,-0.005054326,0.098244192,0.058795782,0.118655626,0.051974359,0.095960765,0.136636983,0.113994091,-0.006411571,0.111706797,-0.169970338,0.092808373,0.087659452,0.134441105,0.064784261,0.117618296,-0.070335081,0.108182966,-0.134165003,0.107017801,-0.21239254,0.108479643,-0.058436078,0.114135454,0.135315129,0.105125081,0.077117204,0.109212916,-0.030690427,0.09219291,-0.112363797,0.100537396,-0.087175858,0.098142257,0.018795947,0.106611296,-0.038193807,0.098495697,0.008986209,0.101875307,-0.165476149,0.099354897,-0.046860239,0.103699959,0.0068773,0.109354313,-0.227081398,0.098725487,-0.143251864,0.099869847,0.017663911,0.104445497,-0.004234834,0.098984623,-0.067676322,0.109296046,-0.056193736,0.117980409,0.052986097,0.097532308,0.12253546,0.11634213,-0.00439266,0.105014739,0.113366421,0.101163742,-0.139676493,0.103057986,0.008437,0.100382512,-0.073523172,0.102947282,-0.007241831,0.101551203,-0.198963251,0.108898027,-0.20712114,0.106169481,-0.035707902,0.103271002,0.052381429,0.096374294,-0.136484834,0.107730812,-0.14046447,0.107608657,0.17403918,0.107768835,-0.194085261,0.110982387
-1.771536,-0.007070242,0.013310539,-0.013072704,0.023606229,0.076841414,0.027903369,-0.011382884,0.01211564,0.026196293,0.117248239,0.21219796,0.131483742,0.223961569,0.142593681,0.137282442,0.11073188,0.031293694,0.156902916,-0.080787831,0.090602242,0.101672296,0.112864446,-0.05198036,0.090356096,0.109307623,0.092895837,0.083577961,0.115080731,0.145243725,0.178640891,0.036927235,0.091798028,0.10675471,0.143835045,0.00209227,0.114646155,0.210373345,0.132702082,-0.052557588,0.091709298,-0.175036374,0.070353503,0.143371511,0.10228556,0.18220178,0.124826677,0.001903636,0.10857646,0.105566476,0.104803528,-0.028799226,0.104027084,-0.066657541,0.11511266,0.040760256,0.117098768,0.112849353,0.099450597,-0.049368411,0.12652663,-0.036952843,0.080010246,0.092317608,0.089733754,0.273024557,0.119724376,-0.010578505,0.07344292,-0.091381456,0.094261165,0.054639515,0.091324727,0.029582517,0.100010121,0.373007558,0.166115513,0.035445248,0.121253063,0.059611203,0.100867034,0.049648075,0.114102683,-0.031104419,0.115869634,-0.161038827,0.096286592,0.056109475,0.152287363,-0.06607877,0.133294448,-0.014426478,0.112689928,0.190705168,0.101888097,-0.01232967,0.109246442,-0.092081843,0.101440042,-0.10060393,0.106734339,0.06290111,0.127438469,0.024794164,0.103849399,0.175803494,0.108540365,0.054520432,0.092700023,-0.021657211,0.100157067,0.02417713,0.103930882,-0.164582004,0.079060017,-0.056080676,0.090847734,0.105496132,0.091365474,-0.089266973,0.105065821,0.15461505,0.12945223,0.038914108,0.116604827,-0.012647573,0.123760071,-0.120435799,0.098962241,-0.124009691,0.101856793,-0.139227162,0.094942777,0.175356728,0.124332555,0.01631438,0.10160951,-0.241589677,0.118835447,-0.222558836,0.095808247,0.025543274,0.103808378,0.014170343,0.107736399,0.064043229,0.124020576,-0.130218269,0.112040383,0.059626473,0.101798878,0.002570947,0.099557709,0.041334035,0.116723564,-0.048954656,0.095042215,0.048502147,0.114517871,-0.074026837,0.108149229,-0.16942682,0.095222343,0.005586501,0.12794139,0.097246606,0.119589502,0.06537155,0.110150701,-0.097293069,0.118165485,-0.284373992,0.101159951,-0.09982975,0.103954728,0.082557966,0.118265255,0.097693989,0.11101536,0.049290649,0.097104175,-0.084440556,0.101631386,-0.035025673,0.115343055,0.092161997,0.116797737,-0.172733275,0.103742749,-0.185833581,0.108988803,-0.056221391,0.108109097,-0.085421791,0.116284708,0.012374123,0.110480043,-0.254888143,0.085606982,-0.112927468,0.099492851,0.047990734,0.106961066,-0.041257253,0.100839248,-0.025027954,0.116126389,-0.245129796,0.1069414,-0.053590514,0.102691546,0.022449585,0.114261573,-0.087311851,0.095278701,0.078628717,0.107199372,-0.082890166,0.103698349,-0.016851113,0.109924898,-0.057922112,0.10325572,-0.030015484,0.103144628,-0.169906227,0.097382452,-0.205227499,0.109589922,-0.044639267,0.098001599,-0.013188912,0.100018067,0.045045115,0.093601865,-0.106030921,0.105843607,0.189060128,0.104365701,-0.261292109,0.095482619
