name,true_mean_post-pre,shuffled_mean_post-pre,shuffled_std_post-pre,z-score,p-value,modulation
C030,0.33507184085962727,-0.002161856791354535,0.07190389661476881,4.690061506092497,0.0,1.0
C031,-0.10778802058698295,0.00022330069299812468,0.07565133594196345,-1.4277516706756224,0.048,0.0
C032,0.07141418043750929,-0.000792003283781999,0.06177004845645091,1.1689513854307245,0.125,0.0
C033,0.06682839695884871,-0.0010810669223488532,0.05574795096389995,1.2181517474099255,0.119,0.0
C034,0.08887502582653384,-0.0010817648728187,0.06271065234430098,1.4344738467312026,0.09199999999999997,0.0
C035,-0.04775495370749719,0.00017232671682688037,0.05999038783156298,-0.798915995657356,0.211,0.0
C036,0.035210070628575826,0.00015366931687660595,0.06056192655174825,0.5788521486638084,0.274,0.0
C037,0.0312870049201458,0.0010529842068855654,0.04692995805066781,0.6442371135430838,0.263,0.0
C038,0.04108628086518651,0.0022927682497255256,0.06604624947752175,0.5873688956200913,0.266,0.0
C039,-0.057285988126620425,0.003343960339175833,0.039779136062102274,-1.5241645361815344,0.051,0.0
C040,0.1590578237862684,-0.0036652489309689502,0.0672269364096215,2.4205040629212498,0.01100000000000001,1.0
C041,0.08477948820960322,0.0011260847609951524,0.05984604721437305,1.3978100032063148,0.08899999999999997,0.0
C042,-0.017183801173609792,0.0007184274439220002,0.067660863914409,-0.26458764464163675,0.423,0.0
C043,0.0568938338217736,0.00046320870997041406,0.042801843052197704,1.3184157757642563,0.10799999999999998,0.0
C044,0.03221105580618045,9.300658232757544e-05,0.049141293666586094,0.653585748917549,0.261,0.0
C045,0.08348137472445766,0.003893984049707863,0.06548535942973736,1.2153463211902078,0.121,0.0
C046,0.08421800914317523,-0.0020020694147702975,0.05385734678825294,1.6008972535711945,0.04400000000000004,0.0
C047,0.48712003615513955,-0.005199411801447782,0.09183760365162345,5.3607610432013315,0.0,1.0
C048,0.10246107383768065,-0.0027256576282879926,0.06619862803582809,1.5889563664225697,0.05300000000000005,0.0
C049,0.15367933062028089,-0.0026663780871055034,0.05570974356469082,2.8064338247372453,0.0020000000000000018,1.0
C050,-0.11120464210067375,0.00031521581045956614,0.055757711044111626,-2.000079555326555,0.009,-1.0
C051,-0.009354792279234414,-0.0015406131889409854,0.03853020696135378,-0.20280656935300492,0.448,0.0
C052,0.03912859030098101,-0.0007286286503321546,0.06413324827836092,0.6214751321860195,0.266,0.0
C053,0.21930890377579054,-0.0008203982133337143,0.06906574280798655,3.18724295199601,0.0040000000000000036,1.0
C054,0.29813933700744577,-0.00032561990389809415,0.06756075516065685,4.417726773503431,0.0,1.0
C055,0.028951100748095926,-0.0023385409102007855,0.04644113029053755,0.6737484954080031,0.22899999999999998,0.0
C056,-0.02314679974114673,3.3068547898150933e-06,0.04636735479720297,-0.49927598193143063,0.306,0.0
C057,0.09264733120602345,-0.001976245713317793,0.04836903971117492,1.956283967686047,0.02300000000000002,1.0
C058,0.04478269377451437,-0.0002533615961321257,0.04986101168758066,0.9032318809099502,0.16500000000000004,0.0
C059,0.3126596150340467,-0.005160630015457175,0.06627434960749787,4.795524164805197,0.0,1.0
C060,0.006596409946915044,0.0031377555954393045,0.035849009905071706,0.09647837863958494,0.485,0.0
C061,0.3785324870773884,0.0009096318198610647,0.07630234518997998,4.949033405425613,0.0,1.0
C062,0.13587177962623373,0.0005117959977326281,0.051221742496748324,2.642627466980337,0.008000000000000007,1.0
C063,0.09609139296317827,-0.0022486008154792695,0.05023583115108401,1.957566771074226,0.02400000000000002,1.0
C064,0.06904218776446887,0.0004769595356607631,0.056269375248473454,1.2185176737086347,0.10199999999999998,0.0
C065,-0.1263170949156726,0.003257919877777985,0.05255531639962928,-2.4654977587455758,0.006,-1.0
C066,0.04869094751767449,-0.0003805893308988762,0.0546800520678889,0.8974303240905442,0.17100000000000004,0.0
C067,-0.21479592625166,0.0018425650851623693,0.05464458237001248,-3.96450081491899,0.0,-1.0
C068,0.07782846808765265,-0.0008721169407972732,0.0491475135827368,1.6013136635277054,0.05600000000000005,0.0
C069,0.022490821617420498,-0.003146547668144376,0.035312908466435956,0.7260055996218084,0.22099999999999997,0.0
C070,0.19827883120880602,-0.002844783839801067,0.05837088592307392,3.4456152560998436,0.0030000000000000027,1.0
C071,0.1141842264526645,-0.002413372209658342,0.05856644995492998,1.9908599334952168,0.030000000000000027,0.0
C072,-0.039631729018772065,-0.0019541243931494525,0.02520363933968849,-1.4949271459495619,0.062,0.0
C073,0.0288919257422741,-0.003145818189464131,0.030748425381841735,1.0419312057084358,0.15800000000000003,0.0
C074,0.013410126308606565,0.0012040120422961984,0.04161328964054914,0.2933225027808518,0.355,0.0
C075,0.03368238421203083,-0.002492334574221288,0.030994946336371905,1.1671166774630568,0.11199999999999999,0.0
C076,0.039481876190011145,0.0024662290264835544,0.038759778587389174,0.9550015122008708,0.17000000000000004,0.0
C077,0.05761957733686797,0.0005671580501637021,0.040188814324521704,1.4196094173371276,0.08499999999999996,0.0
C078,0.10982554269889887,-0.002884502318615254,0.043709790266058625,2.5785995387178815,0.009000000000000008,1.0
C079,0.07228979468162126,-0.002608448969579881,0.04228834193131703,1.7711321898798438,0.03500000000000003,0.0
C080,-0.020235979574769136,-0.00036684880350813825,0.0480464759373098,-0.41353981501548404,0.321,0.0
C081,0.13763255187077442,0.000137891058744925,0.057986222128312434,2.3711608683142016,0.006000000000000005,1.0
C082,0.15858624210767924,0.00030203003821715937,0.044564463446943245,3.5518033838309138,0.0,1.0
C083,0.06431503928464802,-0.0008621691043014386,0.03717376576301947,1.7533119674893916,0.041000000000000036,0.0
C084,-0.034359575603723214,0.002920629798345547,0.060753344753402765,-0.6136321473885719,0.286,0.0
C085,-0.11904864430001774,0.0009500542691219741,0.05049824739895833,-2.3762943220800774,0.007,-1.0
C086,-0.07958360443375165,0.0039677650293993665,0.03689635382934584,-2.2644885142200066,0.012,-1.0
C087,0.04168895869797173,-0.0026506368828442517,0.03253579449632294,1.3627943090747963,0.08099999999999996,0.0
C088,-0.20391151260116777,-0.00125850312854401,0.055485998012302556,-3.652327014604492,0.001,-1.0
C089,-0.03474163265287644,-0.0014441362478512867,0.05118035419852703,-0.6505913631598793,0.227,0.0
C090,-0.0675454492568571,0.0003269374457067881,0.041545796376199685,-1.6336763914205747,0.055,0.0
C091,-0.08304275487923642,0.002628305143062294,0.02692932300298593,-3.181329883889004,0.003,-1.0
C092,0.002777336808072438,-0.001028880287747449,0.03439581687560144,0.11065930225136808,0.45299999999999996,0.0
C093,0.010671363816497137,-0.0021323710834225957,0.023691850531770243,0.5404278100923442,0.28400000000000003,0.0
C094,-0.0045337975430043975,0.0026639559722444134,0.06161587322947714,-0.11681654641884379,0.419,0.0
C095,-0.06961343730302799,0.0026679490480365936,0.031869072615951635,-2.2680731009061463,0.008,-1.0
C096,-0.10269350850858718,0.002156447576535663,0.025344710715198636,-4.136956119299746,0.001,-1.0
C097,-0.057967663723846076,0.0020866036640493197,0.038874931308850356,-1.5448070354332255,0.046,0.0
C098,0.17481385884050624,-0.0015547709366384391,0.043962384015096785,4.011807678959796,0.0,1.0
C099,-0.10504897984954706,0.001830395608502554,0.04142884220760154,-2.5798301319277255,0.004,-1.0
C100,-0.18267637535302866,0.0038215086085682613,0.04300547331707126,-4.336608100708092,0.0,-1.0
C101,-0.011170688968742508,-0.0011865383655790733,0.04588094555694834,-0.21760995729198537,0.441,0.0
C102,0.056674428417345206,-0.0013044158155171084,0.04164071487866685,1.392359482823522,0.09899999999999998,0.0
C103,0.004750912250903502,-0.0021215779721246064,0.037443458478503076,0.18354314751597323,0.43500000000000005,0.0
C104,-0.11658074820606057,-0.0012883462492850287,0.04337037202157497,-2.6583217201692975,0.001,-1.0
C105,0.02635970700133367,-0.0006131716490093671,0.016653943826575673,1.6196090806611725,0.05800000000000005,0.0
C106,-0.017249144608525693,0.0028870900959522745,0.016196174811477507,-1.243271015462757,0.09,0.0
C107,-0.160746885286187,0.002240894125553613,0.03459591091522823,-4.711186238486861,0.001,-1.0
C108,-0.11637894035823623,0.0023041816932802134,0.04890136107089393,-2.4269901584018814,0.012,-1.0
C109,0.021661136105410858,0.0027083171933477397,0.060266100510520004,0.31448556902656627,0.362,0.0
C110,0.02493010537411599,0.0022275962641615204,0.03125340751652044,0.7264010843602894,0.243,0.0
C111,0.021886540020016214,-0.0015555848039087996,0.018793988925968487,1.247320348876762,0.11599999999999999,0.0
C112,-0.22544294133487036,0.0024505856127925545,0.052672663872647706,-4.3265996095937975,0.0,-1.0
C113,-0.028974016378725292,0.0030670351725463575,0.025416006685810538,-1.2606642714317429,0.096,0.0
C114,-0.08469556414070312,-0.003206250841724802,0.0347707225726027,-2.343618632854847,0.005,-1.0
C115,0.11872728632244545,-0.00040743613311867353,0.07278479721561172,1.636807781474601,0.030000000000000027,0.0
C116,-0.07737534194824948,0.0024719934488471053,0.047241329143443166,-1.6902008653196192,0.043,0.0
C117,-0.07123443274022538,0.003067608677212355,0.03188248497775321,-2.3304971826783207,0.012,-1.0
C118,-0.32064899217721105,0.003620321212011042,0.07016446425479782,-4.621560455612667,0.001,-1.0
C119,-0.06431891858777139,-8.88810224810837e-05,0.08711635320251365,-0.7372902469411107,0.173,0.0
