Time,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug,Drug
,population_mean,population_sem,population_shuffled_mean,population_shuffled_lower_conf,population_shuffled_upper_conf,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C03_mean,C03_sem,C04_mean,C04_sem,C05_mean,C05_sem,C06_mean,C06_sem,C07_mean,C07_sem,C08_mean,C08_sem,C09_mean,C09_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C13_mean,C13_sem,C14_mean,C14_sem,C15_mean,C15_sem,C16_mean,C16_sem,C17_mean,C17_sem,C18_mean,C18_sem,C19_mean,C19_sem
1.1,0.34004148840904200,0.1493966430425640,0.17899486422538800,-0.135641398,0.3952348187565800,-0.31700021,,-0.071551643,,0.39941006898880000,0.12870286405086500,-0.258849591,0.051323064,-0.338888168,0.16677366197109200,-0.071551643,0.3265225291252140,0.12126576900482200,0.36359819769859300,-0.222336903,0.5389893651008610,0.28055334091186500,0.8780866861343380,-0.285533071,0.575445831,-0.125233486,0.3876631259918210,1.0198731422424300,0.18261054158210800,-0.31700021,0.8731247782707210,0.9164676666259770,0.36891502141952500,0.5719968676567080,0.22725318372249600,1.1171770095825200,0.5022653937339780,0.15363042056560500,0.20964433252811400,1.0263214111328100,0.28344714641571000,1.0952794551849400,0.4586554169654850,0.2321547120809560,0.41215309500694300,0.7907803654670720,0.18027305603027300,1.0513373613357500,0.20151008665561700,0.04338469,0.2837723195552830
1.2000000000000000,0.5142973065376280,0.2247513234615330,0.19158190488815300,-0.046647601,0.4714167639613150,0.6791796684265140,,0.03750388,,0.5316256880760190,0.1763216257095340,-0.394453496,0.1374010145664220,-0.352625042,0.2775307297706600,0.03750388,0.24816657602787000,0.1832004189491270,0.41242799162864700,-0.185843602,0.5302407145500180,-0.227199271,0.2515077590942380,-0.244962394,0.6026210188865660,-0.282827318,0.34420645236969000,1.1264766454696700,0.17733730375766800,0.6791796684265140,0.9375433921813970,0.670103133,0.4547511339187620,0.7553064823150640,0.30209124088287400,1.6987847089767500,0.1253320574760440,0.10769370943307900,0.3631856441497800,1.2618480920791600,0.7159405946731570,1.7037965059280400,0.4456367790699010,0.8800671696662900,0.834201455,1.2542719841003400,0.5835636854171750,1.4107121229171800,0.32568278908729600,0.20491273701190900,0.2163073867559430
1.3000000000000000,0.32237932085990900,0.1301596760749820,0.19084104895591700,0.000135766,0.4606438986957070,0.4839438498020170,,0.034075845032930400,,0.3294203579425810,0.1386401355266570,-0.423738122,0.083824068,0.2456441968679430,0.712802529,0.034075845032930400,0.17307297885417900,0.2836430072784420,0.38069209456443800,-0.286108613,0.5506752133369450,0.4002511203289030,0.5715222954750060,-0.525258958,0.6971056461334230,-0.346564144,0.2947591543197630,1.0023478269577000,0.10406327247619600,0.4839438498020170,0.6190508604049680,0.21369044482708000,0.6435206532478330,0.35599470138549800,0.37139463424682600,0.487486333,0.15988147258758500,0.072031558,0.47508978843689000,-0.237927556,0.6933853626251220,0.43331003189086900,0.16863104701042200,0.5739327073097230,0.4519846439361570,1.1368721723556500,0.5026956796646120,1.6930042505264300,0.3429044187068940,0.8509554862976070,0.11674253642559100
1.4000000000000000,0.13169661164283800,0.16164717078208900,0.191765696,-0.016659019,0.39500054121017400,0.05484724,,-0.107491948,,0.14925430715084100,0.13804703950882000,-0.387987226,0.095868558,0.2858458161354070,0.6802529096603390,-0.107491948,0.35910215973854100,0.23914562165737200,0.3627888560295110,-0.299054712,0.538277268,-0.434092134,0.4944734573364260,-0.387029201,0.5620425343513490,-0.3882263,0.32841622829437300,0.9894147515296940,0.1275193989276890,0.05484724,0.6508293151855470,-0.8041417,0.6861749291419980,0.18993473052978500,0.098606341,-0.167681679,0.5825418829917910,0.7324859499931340,0.9059372544288640,0.030138691887259500,0.781294584,0.1720227748155590,0.1134318858385090,0.6748530268669130,0.43633127212524400,1.4362152814865100,0.4946189522743230,0.7669584155082700,0.2638358175754550,0.037775248289108300,0.26145288348197900
1.5,0.12599720060825300,0.18510879576206200,0.19419409334659600,-0.037650062,0.3865663297474380,-1.049871922,,-0.111676015,,0.20452728867530800,0.12146566063165700,-0.39460206,0.11008688062429400,0.10221598297357600,0.44290053844451900,-0.111676015,0.1515645831823350,0.18976132571697200,0.30377084016799900,-0.274965137,0.37169894576072700,-0.263227135,0.5205836296081540,-0.434208483,0.5713363289833070,-0.294940263,0.31431254744529700,1.1482161283493000,0.12022370100021400,-1.049871922,0.5654942989349370,-0.281242937,0.5906007885932920,1.122770071029660,0.2563989460468290,0.4688878059387210,0.5002002716064450,0.35248854756355300,0.9393243193626400,0.036412995,0.5463473796844480,0.042830866,0.8852840662002560,0.2179940938949590,0.5128539204597470,1.117169737815860,0.3838029205799100,0.45186150074005100,0.19814306497573900,0.3740684986114500,0.078800142
1.6,0.10449862480163600,0.10204322636127500,0.19814158976078000,-0.077989265,0.3972422711551190,0.15610052645206500,,0.044908196,,0.10494241118431100,0.089856528,-0.452101618,0.062045689672231700,0.11616349965333900,0.3127334415912630,0.044908196,0.32245737314224200,-0.024327865,0.2757527232170110,-0.345016569,0.48514536023140000,0.21515460312366500,0.4530412554740910,-0.225428924,0.5174927115440370,-0.293819368,0.235603929,0.9949653744697570,0.24647824466228500,0.15610052645206500,0.3730149269104000,-0.390633792,0.584333062,0.4247300624847410,0.29995089769363400,-0.113209091,0.2973194122314450,0.24429607391357400,0.3358537256717680,0.5438478589057920,0.16990701854229000,0.3999297320842740,0.028728170320391700,-0.032777309,0.776580274,0.25995591282844500,0.5005988478660580,0.4670453369617460,0.5437697768211370,0.10018952935934100,0.5866199135780330
1.7000000000000000,0.053320061415433900,0.11652284860611000,0.1865466833114620,-0.15823881,0.4020518451929090,0.28928086161613500,,0.2192913144826890,,0.030990502,0.097023189,-0.477252811,0.088734314,0.019694799557328200,0.15197569131851200,0.2192913144826890,0.28359729051590000,0.002232631,0.3182160258293150,-0.472185612,0.3570835292339330,0.2308528572320940,0.5615676641464230,-0.273177624,0.573058546,-0.424965054,0.24458326399326300,0.8648489117622380,0.1868172287940980,0.28928086161613500,0.37521427869796800,-0.628095686,0.5670076608657840,0.8938992619514470,0.16677123308181800,-0.065650403,0.49259334802627600,0.050338671,0.4426131546497350,0.26163288950920100,0.6962180137634280,0.11752518266439400,0.7761010527610780,-0.02111111,0.4015193283557890,0.064431787,0.4422495365142820,0.11543160676956200,0.35211801528930700,0.2993786633014680,0.7316883206367490
1.8000000000000000,0.19814802706241600,0.10420703887939500,0.18202480673790000,-0.20524785,0.41306250765919700,-0.076822579,,0.059606194496154800,,0.2211209088563920,0.119233638,-0.446517199,0.1559886336326600,0.072411962,0.14512008428573600,0.059606194496154800,0.40019357204437300,-0.023010233,0.30903375148773200,-0.409953743,0.31045687198638900,0.092582591,0.4114091694355010,-0.318783134,0.31716907024383500,-0.346434444,0.21665889024734500,0.9231277108192440,0.10130473971366900,-0.076822579,0.1809016913175580,-0.463445663,0.14162366092205000,1.0757540464401200,0.099761657,0.23959894478321100,0.5819788575172420,0.36028218269348100,0.4818413555622100,0.377276748,0.737169623,0.640740156,0.7981223464012150,0.6029927134513860,0.3097130060195920,0.9985365867614750,0.18143832683563200,0.5464202165603640,0.16835950314998600,0.058597159,0.24376928806304900
1.9000000000000000,0.2505558729171750,0.15033605694770800,0.18777883052825900,-0.137705484,0.3627054534852500,1.2001376152038600,,-0.098300718,,0.2171822488307950,0.11448542028665500,-0.377185613,0.16675435,-0.135856912,0.067671716,-0.098300718,0.37917935848236100,-0.047352832,0.4253734350204470,-0.371473581,0.30417993664741500,-0.026340703,0.5273827314376830,-0.321297139,0.4891056716442110,0.1412813812494280,0.6060829162597660,0.8496381640434270,0.084760852,1.2001376152038600,0.1528763771057130,0.076723181,0.19512522220611600,0.648244321,0.19997286796569800,0.9776420593261720,0.7529546618461610,-0.301040888,0.1996351182460790,0.5986124873161320,0.7466523051261900,0.5211809873580930,0.5835751295089720,0.6469328999519350,0.24105052649974800,0.834029496,0.2933628261089330,0.5862794518470760,0.2817403972148900,-0.390735865,0.6099770665168760
2,0.3659524917602540,0.061663482,0.18628445267677300,-0.100386732,0.3989947155117990,0.4863797128200530,,0.006189088,,0.3792489767074590,0.15108105540275600,-0.437802881,0.10765377432107900,-0.266543388,0.089171082,0.006189088,0.3767484426498410,-0.073455177,0.4878157079219820,-0.446777016,0.29677730798721300,-0.28401652,0.5530105233192440,-0.230870202,0.48833945393562300,0.33768144249916100,0.9004369974136350,0.7942505478858950,0.086620919,0.4863797128200530,0.2856004536151890,0.33665135502815200,0.30958664417266800,0.32946842908859300,0.098290734,1.2908142805099500,0.085330896,0.095959418,0.3065638840198520,0.48778191208839400,0.2621200680732730,1.5593727827072100,0.4266694188117980,0.5466719269752500,0.4930263161659240,1.4220385551452600,0.76435256,1.1337989568710300,0.455052912,0.23145698010921500,0.3458612859249120
