name,true_mean_post-pre,shuffled_mean_post-pre,shuffled_std_post-pre,z-score,p-value,modulation
C094,-0.0362672145411866,-0.0015163032350066796,0.024379573672859572,-1.4254109514993771,0.079,0.0
C095,-0.08412023805889207,-0.0014467069655425327,0.05134923755991859,-1.610024511013998,0.058,0.0
C096,-0.04439042014783438,-7.293506161070111e-05,0.04230850188206714,-1.0474841489248776,0.152,0.0
C097,0.05182001395209762,-0.0006910396159209815,0.06333464930019651,0.8291046709538765,0.20399999999999996,0.0
C098,-0.0310834228389474,0.0014383522702101496,0.03468185368273624,-0.9377173263765332,0.158,0.0
C099,0.011770879505202177,0.0005162750190550604,0.04827188895970323,0.23315028122355683,0.44699999999999995,0.0
C100,0.00625902398094897,0.0022343753016729837,0.05510785081002158,0.07303221991274043,0.46399999999999997,0.0
C101,-0.008216154485597621,0.002187456901401921,0.049031124834586444,-0.2121838204221833,0.382,0.0
C102,-0.04630125363138279,0.0005877092201377825,0.057562183283581196,-0.8145792980179574,0.206,0.0
C103,0.003173047291617912,0.002274533873034818,0.04283364378570812,0.02097681493263228,0.497,0.0
C104,-0.012294905445370305,0.0011596440223165315,0.036156239666898224,-0.3721224771060679,0.346,0.0
C105,0.007417151050540281,-0.000473926724697965,0.08281113350762266,0.09529005872757292,0.498,0.0
C106,0.026955428604902673,0.0008136498634044977,0.0478072109993078,0.5468166453357148,0.28500000000000003,0.0
C107,0.029706088472475724,-0.0005453377239601206,0.021753493364924086,1.3906468119375277,0.08299999999999996,0.0
C108,-0.007766510499576617,-0.0025791633220802954,0.05888941768416489,-0.08808623656829224,0.457,0.0
C109,-0.004059010995562721,0.0005216052482564008,0.015172821554828065,-0.30189613891303874,0.392,0.0
C110,0.018801624306695325,0.0032559455526196134,0.030407582839697203,0.5112434893634746,0.31399999999999995,0.0
C111,-0.006220870186257849,0.002875916525493305,0.021822435700549276,-0.41685478360796296,0.326,0.0
C112,0.0338209396269802,0.0023235242119380418,0.04102931777262384,0.7676807006539675,0.22499999999999998,0.0
C113,-0.07540022647441086,-0.001574924317473806,0.04206011486161815,-1.7552330135052996,0.044,0.0
C114,-0.023632914788904585,-0.00032773315515973177,0.05331139883357671,-0.4371519439303613,0.315,0.0
C115,0.011099499898091725,0.0023186276392130724,0.02598733769800165,0.33789041266639164,0.387,0.0
C116,-0.015470717903560768,0.0018541669836625132,0.013229949483655032,-1.3095201087976447,0.094,0.0
C117,0.10044645897305735,0.00327899441990931,0.06778040768425737,1.433562704517578,0.06299999999999994,0.0
C118,-0.0788171352244077,0.0002178693895077692,0.04205111677981613,-1.8794983502519254,0.038,0.0
C119,-0.015258744758568886,-0.0015539142826507635,0.06379242449619703,-0.21483476422400488,0.445,0.0
