Time,population_mean,population_sem,population_shuffled_mean,up_modulated_mean,up_modulated_sem,down_modulated_mean,down_modulated_sem,non_modulated_mean,non_modulated_sem,C00_mean,C00_sem,C01_mean,C01_sem,C02_mean,C02_sem,C03_mean,C03_sem,C04_mean,C04_sem,C05_mean,C05_sem,C06_mean,C06_sem,C07_mean,C07_sem,C08_mean,C08_sem,C09_mean,C09_sem,C10_mean,C10_sem,C11_mean,C11_sem,C12_mean,C12_sem,C13_mean,C13_sem,C14_mean,C14_sem,C15_mean,C15_sem,C16_mean,C16_sem,C17_mean,C17_sem,C18_mean,C18_sem,C19_mean,C19_sem
-1,-0.057997323,0.058127222,0.006496601,,,0.051065807,,-0.063737486,0.062239804,-0.18705456,0.07373457,0.051065807,0.080076659,0.003527025,0.1997629790226236,0.060548016030726765,0.12760596883410308,0.082238586,0.1726477773264376,0.43928130221521033,0.24200855452656456,0.15839143010691323,0.17123949407624126,-0.423006917,0.092431226,-0.219878424,0.18434906670598514,-0.222247241,0.17523463722483132,-0.254609729,0.18457869984190625,0.42938621766094504,0.15292688356443515,-0.419105649,0.13731303150847798,0.12559952384567466,0.18364787409985375,-0.300386575,0.14099130690970096,-0.455386149,0.1572708792526272,-0.152575461,0.1948802127453309,-0.103080064,0.18286250552066244,-0.065047092,0.15054272670854146,0.29239352859942047,0.1612381950967462
-0.9,-0.010611617,0.05279812,0.003201736,,,0.10023775343494169,,-0.016445792,0.046273416490800315,-0.060583782,0.1378038037783853,0.10023775343494169,0.088515432,0.036697684,0.16280188953311736,0.12706803328132835,0.1737370367985189,0.12433634582778504,0.1881844311158155,0.4026448207040285,0.2856145989915458,0.1505818886618162,0.18424345040326426,-0.409661583,0.10091500996671321,-0.173124636,0.1856953734748709,-0.329520685,0.182083585,-0.205516347,0.16970547040602943,0.16876328376860456,0.16798521564757876,-0.12470804,0.15014527347434056,0.033208754555932404,0.17373531621344362,-0.084806584,0.14886020282560966,-0.054014115,0.14229630663803464,0.069781776,0.16593406525288157,-0.03633435,0.16341199108316026,-0.202309114,0.1815060497211766,0.2550266098616452,0.194234986
-0.8,0.025315411,0.062343416058600075,0.00616413,,,0.13383610983347072,,0.019603784295591693,0.042911232,-0.063981601,0.14755796973905902,0.13383610983347072,0.08670252,0.038701678,0.18413639517340882,0.18275058662904234,0.2119864141112115,0.12495707579213998,0.18010603727230842,0.17578185192341433,0.27095470032912805,0.23092106806820836,0.19275239712838466,-0.442355719,0.10399491052540259,-0.17357596,0.1871473972989421,-0.062524881,0.13366586853479936,-0.169645603,0.17191799605950228,0.27734389297407247,0.1498458925735078,0.016499952766402013,0.17317446741418474,-0.171456492,0.14883442621609577,0.071541501,0.18756498380603945,-0.065182108,0.21861675400942582,0.040728478166595874,0.16402893865721413,-0.048028174,0.18162070206379508,0.071285639,0.18913557488810354,0.33871071509503087,0.18807684422922738
-0.7,0.006126098,0.065252132,0.003570787,,,0.14397968082078572,,-0.001129358,0.040168433,-0.029066385,0.14041749007804932,0.14397968082078572,0.11675335369265724,-0.000619178,0.21433954706977362,0.26256387282548277,0.20602132567557468,0.069429747,0.16345909393249416,0.33191374496653164,0.23837745723953316,0.18901176705699543,0.1724628706554885,-0.475117243,0.11292918268135761,-0.076324051,0.1820812751720465,-0.032023252,0.16544404861719478,-0.162429802,0.15779988002296919,0.040582047165210904,0.16729868738055806,-0.012723772,0.1576530445180033,-0.155843004,0.20443972426487136,-0.101375568,0.21901334407131345,-0.096415245,0.17825046905073322,0.049656742,0.1965961815792575,-0.021200889,0.17624206654242364,0.14445122183653816,0.14595821602708037,0.054071438,0.17199346837109014
-0.6,-0.018564063,0.052720029,-0.002875535,,,0.1773391661459002,,-0.028874759,0.04778906,-0.073163891,0.117987954,0.1773391661459002,0.2044524252075919,0.11458881481968124,0.22965962358506983,0.23027548418733582,0.19140812863485113,0.032434929,0.12770249943259884,0.4719315944560643,0.2696503407766017,0.091354261,0.13426684907367326,-0.429054521,0.12939138955344937,-0.14641686,0.16872012478495158,-0.193390219,0.19583263880440577,-0.007480303,0.18858129174530722,0.10754355781807981,0.17721367891009868,-0.253710975,0.14904053641039455,-0.30998704,0.20502420922519282,-0.148088885,0.19629089106580253,-0.192923048,0.159463129,0.12228847751072769,0.20157750460839746,0.055385483364606726,0.15537618679195683,-0.031168523,0.14187998231860707,0.010961239579422721,0.1674425432245914
-0.5,-0.028426892,0.057921936,-0.00921791,,,0.2134570707727609,,-0.041157622,0.038939195,-0.131445638,0.095937326,0.2134570707727609,0.25748074488980005,-0.064498082,0.2495737992831063,0.2164774697017053,0.20554411719355242,0.042123390939728965,0.12540611829126855,0.29746679203777476,0.2535057343543231,0.07280792,0.10192023100027399,-0.388131419,0.15803023491267665,-0.239937065,0.1507904857159621,-0.257682364,0.22350336161155165,-0.031585281,0.15615722087725256,0.024797220425359135,0.20228214947773918,-0.071384016,0.12464988550081713,-0.127741527,0.2263709846199515,-0.21087404,0.21174405040970834,-0.099454895,0.1351339877094664,0.025075776566719186,0.2107509112183694,-0.016232487,0.15075854589145063,0.18426587516522228,0.15274258509042413,-0.006042454,0.21163760715609195
-0.4,-0.049673802,0.070776011,-0.003302549,,,0.22339659113565397,,-0.064045924,0.039041067,-0.182706579,0.071960053,0.22339659113565397,0.27293115914447197,-0.061678171,0.21653999174241703,0.27649281074389304,0.2304264694047865,-0.100506953,0.10790577923413133,-0.018506697,0.24478584966315617,0.004058878,0.091545153,-0.35889619,0.18611667943923532,-0.232540307,0.15717428425892457,-0.051617807,0.1745736704480503,-0.109322654,0.18849771525097678,0.2853596694767475,0.17800240959552632,-0.192707328,0.196528332,-0.263207278,0.2046764216800991,-0.18778353,0.24077874614186906,0.037072417,0.1915157462204064,-0.089920279,0.21485908325803207,-0.149796478,0.20718530945426045,0.1468307075997943,0.15883553210519702,0.03250322,0.23117053014049524
-0.3,-0.074522973,0.072663096,-0.00581051,,,0.15665012456733604,,-0.086689978,0.050622621,-0.213344454,0.058304515959261144,0.15665012456733604,0.26371524651312395,-0.024589357,0.19837310205646136,0.3073254579814665,0.2389770601577131,-0.133751312,0.08925865,0.18597176504032364,0.22706781874326637,-0.051083499,0.091117244,-0.306019485,0.2044330771387742,-0.259975681,0.164052315,0.33426201337113465,0.22407383319261379,-0.232272956,0.16215310669545965,0.3204835617015588,0.14927330543797993,-0.201847482,0.18037382852796863,-0.232055207,0.21025129803450854,-0.253927041,0.21465473399664112,-0.384578251,0.171940018,-0.027968913,0.19613278195744996,-0.103592035,0.22995860576854468,-0.243997789,0.17189368604261965,-0.126148923,0.22122589340096244
-0.2,-0.08552075,0.062526582,-0.006180473,,,0.091544175,,-0.094839952,0.034988593145252024,-0.206807769,0.052031905,0.091544175,0.20293197449615658,-0.050198725,0.1976945488639894,0.3702594843404046,0.2548484747588658,-0.192989792,0.086924134,-0.072079856,0.2046000236419267,-0.09208258,0.099049571,-0.290379209,0.22761016498555603,-0.213966918,0.16945472312314888,-0.143413013,0.16415789073554568,-0.251045247,0.14389923356695705,0.12934187415923024,0.1662903935868849,-0.199684917,0.15550702903612973,-0.148341495,0.20429727678768744,0.019113276410719443,0.19155809222580053,-0.18031933,0.14360725297872431,-0.012572608,0.1947383842973511,-0.019630237,0.16200727292633366,-0.122237521,0.17527700147377126,-0.124924514,0.21565149538715883
-0.1,-0.058803693,0.05401311,-0.004907049,,,-0.022434428,,-0.06071787,0.041101394734194406,-0.215631623,0.047825178,-0.022434428,0.17200918369841414,-0.000779548,0.17791114551561082,0.349280155,0.23131474612552014,-0.111048219,0.095973495,-0.112510804,0.1942923293508991,-0.097842594,0.09270364,-0.213473569,0.23583673511504147,-0.198253722,0.17902114014665743,0.001750621,0.16791224744013047,-0.192716941,0.1748936156820638,0.4138256,0.15922516449377494,-0.118097526,0.1556817254966579,-0.202073742,0.22790877048162422,-0.00628485,0.1794440700272895,-0.13989763,0.14855653353653137,0.058829564,0.18776750242242202,-0.196917992,0.16530349258842564,-0.186101699,0.1457087491595581,0.014304991072878755,0.1740273195898632
0,-0.029278333,0.056776656,-0.005261155,,,-0.064860809,,-0.027405577,0.043785023,-0.210902402,0.050608587,-0.064860809,0.1284186199818747,0.008375026,0.1546115042621444,0.3274670060852478,0.215920459,-0.10025996,0.10651652967936079,-0.145999227,0.17776907720411222,-0.056938702,0.1134993618678136,-0.1648717,0.23224153915888368,-0.194483351,0.17726897037621095,0.1087410280095606,0.2061955769633988,-0.205947829,0.18557913060944425,0.3000332245940407,0.13833399155350778,-0.255204297,0.14942209585957208,-0.225464454,0.19431097157969715,0.21100010465959024,0.13377867014464379,-0.110765547,0.15260763064188732,0.2527356591910638,0.18858025119453267,0.007075486,0.13149020100812364,-0.165797316,0.18601461895369467,0.10050128104871717,0.16160574573052144
0.10000000000000009,-0.036604921,0.054746576,-0.003288439,,,-0.143476121,,-0.030980127,0.037209626,-0.143173955,0.06980508,-0.143476121,0.1034743459318155,-0.024985495,0.13360771267436694,0.23023075636090903,0.20644788682871412,-0.0144493,0.11327261147908656,0.1453196045597373,0.23102709639811186,0.091314731,0.1284482424267504,-0.141815682,0.22131615632006585,-0.226019573,0.15616891644839892,-0.044458114,0.23405564082285538,-0.191499214,0.14986772161471093,0.2657121056369666,0.094997995,-0.155284496,0.16276269240521138,-0.336711371,0.23038786808528205,0.034337001,0.15929863844851186,-0.136141991,0.15768814321621308,0.1506407144961172,0.18908287284253283,-0.070018061,0.13681124807213496,-0.116832036,0.1534249398991868,0.095211963,0.18336348530949956
0.20000000000000018,-0.033145046,0.052764717016215934,-0.008780192,,,-0.19379039,,-0.024690034,0.038117068,-0.175844944,0.061383428762466996,-0.19379039,0.093962191,-0.040227013,0.13734069832961956,0.17743870879298654,0.19204542799149835,-0.027030611,0.1610725303093144,0.28528571610563785,0.3047498083586642,0.19344842061400414,0.16635441648096838,-0.158160581,0.1924207763743156,-0.261005765,0.14190901055921107,0.2232840359210968,0.16961002612808138,-0.143633305,0.14860882917288662,0.14676682586813794,0.16451862496646197,-0.178443608,0.14134030890835086,-0.273816401,0.23597256202184022,-0.09416165,0.17653750355329825,-0.051829561,0.14098108013596583,0.013719916729063824,0.18174944825611686,-0.081925007,0.1613620654221472,-0.095788336,0.11936070029855177,0.07281251,0.2074401216723603
0.30000000000000027,-0.033466158,0.055823446,-0.008686344,,,-0.256222687,,-0.021742127,0.049257545003556495,-0.148539777,0.057194922,-0.256222687,0.081677009,-0.054219174,0.12097601149569816,0.17331877299423876,0.17870463045409135,-0.020719044,0.18375380310919706,0.4533493800795284,0.44822473014414427,0.1258956703903346,0.20166601334279466,-0.199698039,0.17041428850857973,-0.303763248,0.13562155955120492,0.059456052,0.1708469068281747,-0.331779568,0.14924870093336157,0.27517255774602806,0.12593523848999894,-0.299074351,0.1638309535196923,-0.20742211,0.21485732678066105,0.022157984304017032,0.18419985336687364,-0.175403427,0.15351245659523996,0.076159837,0.1724683322838022,-0.129132732,0.19898528107638988,0.0420681,0.1785741346153149,0.22907269797448454,0.18412756733558813
0.40000000000000036,-0.028661796,0.051601582,-0.000402891,,,-0.300470945,,-0.014356051,0.046761481,0.02511061,0.15418623271511916,-0.300470945,0.081978281,-0.042520546,0.11971190038710398,0.22805207261237606,0.1966487436726806,0.006346056,0.16906112679002516,0.41728568899220436,0.4383307482129599,0.075868497,0.17085348391065186,-0.203191613,0.1450060352606672,-0.303134871,0.14419381613433455,0.1576250971391283,0.2205351724759922,-0.152780894,0.13126618760225775,0.066207057,0.16217313037639752,0.009883631,0.13040601645486333,-0.422996739,0.19976813822577125,-0.087869381,0.13344940201145886,-0.26986201,0.1628689052527051,-0.009265946,0.1811094435684334,-0.104435315,0.16092682290431604,0.12204366811583268,0.17203098855545906,0.21486997019884915,0.18101770362607483
0.5,-0.034029738,0.05984786,-0.006053429,,,-0.254394094,,-0.02243161,0.036479294,-0.05394132,0.13582718647114303,-0.254394094,0.077815275,-0.304319584,0.10579654372910492,0.23487719553041048,0.21042867364772233,-0.001884393,0.16820765734759124,0.2981817525779379,0.3410373239522935,0.077767684,0.17119661092638921,-0.182302312,0.13872112818573087,-0.234984195,0.1564876608165494,0.14522769841654548,0.215357283,-0.076736033,0.15172935317672936,0.1119324061377295,0.15054280809339055,-0.120029275,0.18305039528328515,-0.167870287,0.16096250549435437,-0.034502927,0.16887237274431544,-0.185373922,0.20248131739886438,0.026163762,0.14535291185515942,-0.03301552,0.19062241903850763,-0.027359038,0.1693595576794082,0.10196771119432203,0.15326617896779576
0.6000000000000001,-0.043985915,0.062942741,-0.009491421,,,-0.246862327,,-0.033308215,0.044810443,-0.109786272,0.10119433253686926,-0.246862327,0.065575426,-0.210821844,0.10186327928417149,0.1558040001847107,0.16981821103536968,0.095440924,0.2222802550920394,0.2967925575232647,0.2717295878919473,0.14485223501406866,0.20644474105711533,-0.09308338,0.1574483763276452,-0.161998195,0.17670983262117418,-0.056976102,0.1672137433801255,-0.343132918,0.14408314479482476,0.16747064637983666,0.116711842,-0.404047961,0.1593890181471091,-0.106474327,0.17473944025905305,-0.229104426,0.15032161805520333,-0.091666498,0.17573246411219673,0.093315206,0.18919196682308156,-0.056049291,0.21061980210628187,-0.001921256,0.17432873650032377,0.2785308142032089,0.203646366
0.7000000000000002,-0.037058628,0.066619124,-0.011301591,,,-0.188157524,,-0.029106058,0.041316416,-0.05066028,0.10191550268795427,-0.188157524,0.0774792,-0.192336209,0.11223022986621012,0.12497625744034505,0.1431176543988908,0.1249776476159178,0.2525817334637493,0.28593501923926945,0.29224097753346917,0.1541026802091249,0.24117336061830036,-0.135483283,0.1545639870967453,-0.161718703,0.17332574556419497,-0.225883451,0.22616545067705984,-0.237677248,0.12646829253486108,0.071021004,0.098616918,-0.220382166,0.16058931889611217,0.003175341,0.1673704051718941,-0.141161197,0.1569110334395119,-0.181776443,0.15598059714427207,0.024176511,0.1752042449901525,-0.114419567,0.2396461453104417,-0.063628744,0.19890476180404262,0.38374773438634546,0.20691972322425098
0.8000000000000003,-0.073787617,0.070618731,-0.012395132,,,-0.17327346,,-0.068551523,0.050227553,-0.064367889,0.12917460611377277,-0.17327346,0.076372974,-0.247039439,0.078246466,0.074491773,0.12192933552212691,0.12705555956425338,0.23432651028156912,0.27669555138282736,0.24081892925413814,0.1483247547314085,0.22200876930875293,-0.218717049,0.14350658310317635,-0.167432664,0.15946614359200542,-0.18062882,0.16211973033845847,-0.323657721,0.13014236068793358,-0.037752102,0.11394287662629007,-0.250651498,0.15480807582724954,-0.083653635,0.1681280163946061,-0.2968297,0.19546548521621693,-0.38510126,0.191179234,-0.073431979,0.17709404486744715,0.019133844,0.2518984175730385,-0.098750318,0.1835212610266293,0.4798336497925479,0.2308523178480681
0.9000000000000004,-0.080730295,0.061102930312282464,-0.010735131,,,-0.111204398,,-0.079126388,0.046795581,-0.113804851,0.10580730616823388,-0.111204398,0.097287449,-0.278513306,0.10517521298828453,0.014673510084635225,0.11222779182085754,-0.016171546,0.19467938288650602,0.2737249531622591,0.2118617167887575,0.018315091,0.1769772946687175,-0.238305953,0.1308737777593806,-0.129123519,0.1543000021403637,0.050759709,0.15467287441956062,-0.343166235,0.11874088655912103,0.17798671537432179,0.1269128597006691,-0.363207177,0.13976222994096982,0.13402621242506751,0.22997531187311332,-0.269110555,0.14542999391970182,-0.340171089,0.16285311375815215,-0.11403793,0.18134021369157757,-0.064976225,0.22679895785352716,-0.192106431,0.15991650521282624,0.28980725046632616,0.16311372159543436
1,-0.08780759,0.061902102417180214,-0.009765255,,,-0.158216162,,-0.084101871,0.039216060262661896,-0.139187258,0.082850469,-0.158216162,0.091343049,-0.149318809,0.1465345657693429,-0.038730675,0.099848677,0.03936163,0.18828512626087932,0.19561080750206422,0.22104740554213922,0.11278705067675689,0.19980148797166025,-0.257066158,0.12598564267639517,-0.147350358,0.1577133042809179,-0.463899309,0.18298092371527744,-0.144276557,0.15463762567102465,0.077015346,0.13156292826019653,-0.22252632,0.18970923624439623,0.013402030297458685,0.17378420491911972,-0.161257025,0.16348603844409845,-0.257195559,0.18583505282488247,-0.121701088,0.15199762773256456,-0.09712483,0.2229973555510678,-0.084729564,0.19694558687538824,0.2482510949485004,0.18999483526799388
1.1,-0.045445603,0.060584384,-0.015719718,,,-0.114774077,,-0.041796734,0.050956138,-0.128660246,0.084626233,-0.114774077,0.10039458237236187,0.1165868824925916,0.21745561441749578,0.003319706,0.11180175906784835,0.17924176551530074,0.21543379648746472,0.2919672339640815,0.1829317574165853,0.331480231,0.2141935468122166,-0.267467632,0.13160661819580502,-0.151765116,0.13646421349379306,-0.203777306,0.15546306927363596,-0.302852818,0.17794786109864158,0.073304328,0.12424883597753789,-0.235590832,0.19027257798845132,-0.115288362,0.19894380900557831,-0.161969194,0.18344176462580644,-0.286482934,0.15396657308324693,-0.190882955,0.12934707630773537,-0.126351538,0.1858299781682967,-0.062954755,0.2002273143567288,0.4440055908314113,0.2029604317775657
1.2000000000000002,0.012658798151874337,0.065240473,-0.008585266,,,-0.081462954,,0.017612570994111832,0.041499682739041525,-0.041389584,0.14221204949269747,-0.081462954,0.10464853235919229,0.18658220148163623,0.2609300645113486,0.018746445983134467,0.14768181441739028,0.23806135606919898,0.24220246382366592,0.16780268285295058,0.17424258759843247,0.2911354845453953,0.23550950858039332,-0.360862536,0.1194687487821179,-0.200031604,0.14603988408837668,0.008268651,0.19113527200129143,-0.051971684,0.1406436975089666,0.087380889,0.17289742594079444,-0.101470942,0.1846993963311215,0.052395008,0.18683212646150546,0.1215498511647356,0.15248444947597858,-0.084888809,0.1888619675184974,-0.020784244,0.1532888677023526,-0.174305489,0.19176188485118253,-0.148039175,0.19588202590715506,0.3464603456186837,0.21589624813348024
1.3000000000000003,-0.007366491,0.063661835,-0.010661199,,,-0.04414236,,-0.005430919,0.050053155663748856,-0.102022342,0.10045759512825726,-0.04414236,0.11117764185203856,0.4034041734813745,0.3117251610964568,0.023215352525484973,0.18557315043713785,0.17135869467566753,0.23815562527692571,0.34607721955097953,0.1412583632096074,0.23290905260063452,0.2138862737127778,-0.323156556,0.12255720726270443,-0.215682508,0.14646745352576934,-0.086752664,0.1441524418494341,-0.152260807,0.15660370759262243,0.20338582093345708,0.1266733534895626,-0.213703387,0.13835597429550314,-0.20704963,0.2075529261189636,-0.156044112,0.14574526836810986,-0.022563892,0.14345657396102746,-0.120246712,0.17279210996834463,-0.117214342,0.18894091167702426,-0.093795147,0.19797176386438353,0.3269543169901289,0.17629841516717187
1.4000000000000004,-0.043970106,0.06784602,-0.014842171,,,-0.130551982,,-0.039413157,0.046928173433663685,-0.150059136,0.065475357,-0.130551982,0.10259075084838086,0.2919540335263672,0.3221295965746593,0.089888843,0.21281216603337888,0.21494704330789632,0.23755085118515412,0.23577499864944096,0.16998359790355277,0.3102482866238931,0.206610951,-0.290053496,0.12021413172017002,-0.197980896,0.17504151925222267,-0.248265749,0.14803795048367532,-0.120239324,0.17765343852779772,0.15536250817942723,0.14322222514335142,-0.337339671,0.15802164812701594,0.029921770176111626,0.19072971436577837,-0.128321955,0.13379508645746843,-0.189612421,0.14657939898212388,-0.178867342,0.16310989934732917,-0.057893911,0.21288924764189207,-0.205109432,0.18975348821298454,0.026795858204172088,0.16342751500629676
